E,<I>,I (raw),j,j
V vs. RHE,mA,\g(m)A,\g(m)A/cm\+(-2),mA/cm\+(-2)
-0.13036165,0.00304755465488901,3.04755465488901,20.0427019697645,0.0200427019697645
-0.12936679,0.00302962724688568,3.02962724688568,19.9247996722209,0.0199247996722209
-0.1283666,0.00301578392928706,3.01578392928706,19.8337570100469,0.0198337570100469
-0.12736006,0.00299764424724143,2.99764424724143,19.7144586603081,0.0197144586603081
-0.12634081,0.00298743392664215,2.98743392664215,19.6473089498152,0.0196473089498152
-0.12533362,0.00297115082422452,2.97115082422452,19.5402206754914,0.0195402206754914
-0.12434533,0.00294110346496584,2.94110346496584,19.3426096939675,0.0193426096939675
-0.12337088,0.00292052365617466,2.92052365617466,19.2072634833476,0.0192072634833476
-0.12236195,0.00289917559954726,2.89917559954726,19.06686477518,0.01906686477518
-0.12134396,0.00286947310673389,2.86947310673389,18.8715218597503,0.0188715218597503
-0.12035249,0.00283666796369492,2.83666796369492,18.6557738980359,0.0186557738980359
-0.11936783,0.00279654306622332,2.79654306622332,18.3918864693722,0.0183918864693722
-0.11838017,0.00276251798216738,2.76251798216738,18.1681153819086,0.0181681153819086
-0.11735263,0.00271533890170558,2.71533890170558,17.8578350568662,0.0178578350568662
-0.11634864,0.00268208291143109,2.68208291143109,17.6391220304363,0.0176391220304363
-0.11532851,0.00264848223943977,2.64848223943977,17.4181421528071,0.0174181421528071
-0.11432707,0.00261339619828505,2.61339619828505,17.1873935212658,0.0171873935212658
-0.1133356,0.00257621519853678,2.57621519853678,16.9428670791569,0.0169428670791569
-0.11233204,0.00253545408243857,2.53545408243857,16.6747954629184,0.0166747954629184
-0.11130661,0.00250055390137683,2.50055390137683,16.4452691682581,0.0164452691682581
-0.11029032,0.00246172847255367,2.46172847255367,16.1899278907842,0.0161899278907842
-0.1092931,0.00243542080493676,2.43542080493676,16.0169115543194,0.0160169115543194
-0.10829888,0.00240672615250838,2.40672615250838,15.8281968529028,0.0158281968529028
-0.10730316,0.00237559151072573,2.37559151072573,15.6234351941795,0.0156234351941795
-0.10632613,0.00234119517679371,2.34119517679371,15.3972225260175,0.0153972225260175
-0.1053406,0.00230340441198172,2.30340441198172,15.1486858721723,0.0151486858721723
-0.1043519,0.00226150284409717,2.26150284409717,14.8731139030762,0.0148731139030762
-0.10333601,0.00221726739255246,2.21726739255246,14.5821927967439,0.0145821927967439
-0.10232048,0.00216265146695877,2.16265146695877,14.2230029401416,0.0142230029401416
-0.10131233,0.00211877226785065,2.11877226785065,13.9344247815891,0.0139344247815891
-0.10031302,0.00207498781633654,2.07498781633654,13.646469744852,0.013646469744852
-0.099292055,0.0020366399979442,2.0366399979442,13.3942695442763,0.0133942695442763
-0.098274894,0.00200033426174034,2.00033426174034,13.1554994046303,0.0131554994046303
-0.097257115,0.00196553998001845,1.96553998001845,12.9266695729207,0.0129266695729207
-0.096255884,0.0019215699473231,1.9215699473231,12.6374940336076,0.0126374940336076
-0.095279686,0.00189051508399037,1.89051508399037,12.4332570498702,0.0124332570498702
-0.094286948,0.00185113295366237,1.85113295366237,12.1742545411433,0.0121742545411433
-0.093324974,0.00180196484891187,1.80196484891187,11.8508930984365,0.0118508930984365
-0.09232565,0.00176051413473033,1.76051413473033,11.5782862365902,0.0115782862365902
-0.091314241,0.00173150138026459,1.73150138026459,11.3874794892376,0.0113874794892376
-0.090328708,0.00169988952691509,1.69988952691509,11.179579376805,0.011179579376805
-0.089334264,0.0016725474428717,1.6725474428717,10.9997600449893,0.0109997600449893
-0.088336423,0.00164085605845484,1.64085605845484,10.7913368845195,0.0107913368845195
-0.087338805,0.00160858123733003,1.60858123733003,10.5790766647087,0.0105790766647087
-0.086319752,0.00157978060017033,1.57978060017033,10.3896649387516,0.0103896649387516
-0.085308336,0.00154771797052591,1.54771797052591,10.1788002281552,0.0101788002281552
-0.084302217,0.0015187845887744,1.5187845887744,9.98851548740652,0.00998851548740652
-0.083312869,0.00149306028601536,1.49306028601536,9.81933573774971,0.00981933573774971
-0.082322471,0.00146229705084503,1.46229705084503,9.61701669052429,0.00961701669052429
-0.081344076,0.00143730698704003,1.43730698704003,9.45266577388179,0.00945266577388179
-0.080342278,0.00140838204192227,1.40838204192227,9.26243651792508,0.00926243651792508
-0.079330012,0.00138817379825519,1.38817379825519,9.12953396127954,0.00912953396127954
-0.078358494,0.0013690263381755,1.3690263381755,9.0036078075879,0.0090036078075879
-0.077365749,0.00134672307649453,1.34672307649453,8.85692704958799,0.00885692704958799
-0.076328233,0.00132187387165081,1.32187387165081,8.69350251310939,0.00869350251310939
-0.075337179,0.00129381566107946,1.29381566107946,8.5089734673762,0.0085089734673762
-0.074361421,0.00126474981839742,1.26474981839742,8.31781757737715,0.00831781757737715
-0.073375888,0.00124316258400844,1.24316258400844,8.1758458806544,0.0081758458806544
-0.072380602,0.00121958624256675,1.21958624256675,8.0207925219574,0.0080207925219574
-0.071378306,0.00120014718393375,1.20014718393375,7.89294862648239,0.00789294862648239
-0.070375167,0.00117704821220994,1.17704821220994,7.74103476159875,0.00774103476159875
-0.069365449,0.00116272740615387,1.16272740615387,7.64685182470271,0.00764685182470271
-0.06836167,0.00114228056150347,1.14228056150347,7.51238007277119,0.00751238007277119
-0.067338578,0.0011202425128229,1.1202425128229,7.3674435279938,0.00736744352799379
-0.066328228,0.0011084676135498,1.1084676135498,7.29000413031929,0.00729000413031929
-0.065340362,0.00109685186857355,1.09685186857355,7.21361143483726,0.00721361143483726
-0.064348675,0.00107059704795473,1.07059704795473,7.04094265461102,0.00704094265461102
-0.063346386,0.00104553564890214,1.04553564890214,6.87612259097388,0.00687612259097388
-0.06235449,0.00102172077256708,1.02172077256708,6.71950047164134,0.00671950047164134
-0.061364498,0.00100389921721621,1.00389921721621,6.60229433000182,0.00660229433000182
-0.060379595,9.78230406432752E-4,0.978230406432752,6.43347953167629,0.00643347953167629
-0.059369892,9.60592194233965E-4,0.960592194233965,6.31747917387709,0.00631747917387709
-0.058357619,9.53113609941481E-4,0.953113609941481,6.26829513844411,0.00626829513844411
-0.057341747,9.44202873344898E-4,0.944202873344898,6.20969233778559,0.00620969233778559
-0.056318022,9.25824536403118E-4,0.925824536403118,6.08882443819499,0.00608882443819499
-0.055333983,9.16171269131561E-4,0.916171269131561,6.0253382727712,0.0060253382727712
-0.054337632,9.0702188183261E-4,0.90702188183261,5.96516594984185,0.00596516594984185
-0.053347435,9.00551018983405E-4,0.900551018983405,5.92260934618397,0.00592260934618397
-0.052351713,8.8983695089458E-4,0.88983695089458,5.85214666449143,0.00585214666449143
-0.05133627,8.86203738395527E-4,0.886203738395527,5.82825229554401,0.00582825229554401
-0.050364323,8.67268449938919E-4,0.867268449938919,5.7037215204721,0.0057037215204721
-0.049374126,8.5297415964508E-4,0.85297415964508,5.60971296847809,0.00560971296847809
-0.048361011,8.49659173379933E-4,0.849659173379933,5.58791146226405,0.00558791146226405
-0.047361266,8.48757497351471E-4,0.848757497351471,5.58198145412367,0.00558198145412367
-0.046343904,8.34728432639372E-4,0.834728432639372,5.4897171980953,0.0054897171980953
-0.045348193,8.14493728234489E-4,0.814493728234489,5.35664061842421,0.00535664061842421
-0.044355448,7.97335258084786E-4,0.797335258084786,5.24379535643164,0.00524379535643164
-0.043383289,7.80442054595675E-4,0.780442054595675,5.13269466056597,0.00513269466056597
-0.04237612,7.64821784691273E-4,0.764821784691272,5.02996560404881,0.00502996560404881
-0.04139547,7.6328362547429E-4,0.76328362547429,5.01984966840232,0.00501984966840232
-0.040379804,7.66147776024203E-4,0.766147776024203,5.03868618566588,0.00503868618566588
-0.039379086,7.46995780817553E-4,0.746995780817553,4.91273020602907,0.00491273020602907
-0.038365886,7.32308278353839E-4,0.732308278353839,4.81613563500534,0.00481613563500534
-0.03737526,7.14009504817015E-4,0.714009504817015,4.69579099612498,0.00469579099612498
-0.036371905,6.99237910389961E-4,0.699237910389961,4.59864338164505,0.00459864338164505
-0.03539063,7.02897651485221E-4,0.702897651485221,4.62271221989906,0.00462271221989906
-0.034402974,7.01173870968179E-4,0.701173870968179,4.61137551782911,0.00461137551782911
-0.033384558,6.99476605505978E-4,0.699476605505978,4.60021319600893,0.00460021319600893
-0.032385021,6.93827808744472E-4,0.693827808744472,4.56306303373144,0.00456306303373144
-0.031380184,6.8528838220219E-4,0.68528838220219,4.50690220954242,0.00450690220954242
-0.030371737,6.68633842401002E-4,0.668633842401002,4.39737112134904,0.00439737112134904
-0.029377501,6.5677939695282E-4,0.65677939695282,4.31940857627915,0.00431940857627915
-0.028386459,6.47656516169567E-4,0.647656516169567,4.25941057744061,0.0042594105774406
-0.027412603,6.34370055649926E-4,0.634370055649926,4.1720301696763,0.0041720301696763
-0.026420498,6.34688295879946E-4,0.634688295879946,4.17412312445722,0.00417412312445723
-0.02543412,6.34370041956975E-4,0.634370041956975,4.17203007962254,0.00417203007962254
-0.024435647,6.38931457463818E-4,0.638931457463818,4.2020289153833,0.0042020289153833
-0.023423381,6.35828648632419E-4,0.635828648632419,4.18162282600369,0.00418162282600369
-0.022408567,6.33494876031667E-4,0.633494876031667,4.16627441916641,0.00416627441916641
-0.0213963,6.30524672336227E-4,0.630524672336227,4.14674042742596,0.00414674042742596
-0.020369815,6.07929669159703E-4,0.607929669159703,3.99814098756146,0.00399814098756146
-0.019365188,5.87164492925593E-4,0.587164492925593,3.8615756800477,0.0038615756800477
-0.018355116,5.66982558628544E-4,0.566982558628544,3.72884615093484,0.00372884615093484
-0.017356781,5.52184644119634E-4,0.552184644119634,3.63152543847433,0.00363152543847433
-0.016355339,5.30146567345785E-4,0.530146567345785,3.48658870893728,0.00348658870893728
-0.01537363,5.1277595361575E-4,0.51277595361575,3.37234825275236,0.00337234825275236
-0.014363699,5.10733922914774E-4,0.510733922914774,3.35891853043807,0.00335891853043807
-0.01337053,4.98667345709691E-4,0.498667345709691,3.2795608689344,0.0032795608689344
-0.012357839,4.93867201991331E-4,0.493867201991331,3.24799200115223,0.00324799200115223
-0.011359367,4.88006307124224E-4,0.488006307124224,3.2094469437538,0.0032094469437538
-0.010387632,4.8010337119801E-4,0.48010337119801,3.15747209591927,0.00315747209591927
-0.0093821576,4.72598228371781E-4,0.472598228371781,3.10811339429097,0.00310811339429097
-0.008374135,4.82463650112349E-4,0.482463650112349,3.17299482551814,0.00317299482551814
-0.0073737511,4.86547731775822E-4,0.486547731775822,3.19985440339966,0.00319985440339966
-0.0063967113,4.82357559045946E-4,0.482357559045946,3.17229710164889,0.00317229710164889
-0.0054086382,4.73632510900442E-4,0.473632510900442,3.11491550904262,0.00311491550904262
-0.0044105896,4.64668769331586E-4,0.464668769331586,3.05596411320453,0.00305596411320453
-0.0034063866,4.74109874555021E-4,0.474109874555021,3.11805496297975,0.00311805496297975
-0.0024225563,4.80713320737576E-4,0.480713320737576,3.16148352088864,0.00316148352088864
-0.0014096529,4.81111126621019E-4,0.481111126621019,3.16409975116719,0.00316409975116719
-4.1160433E-4,4.67559418641232E-4,0.467559418641232,3.07497490355062,0.00307497490355062
5.7859195E-4,4.53981187294832E-4,0.453981187294832,2.98567562102067,0.00298567562102067
0.0015889484,4.43877105175893E-4,0.443877105175893,2.91922460388696,0.00291922460388696
0.00258765,4.37020878360894E-4,0.437020878360894,2.87413359609497,0.00287413359609497
0.0035856813,4.36637139374499E-4,0.436637139374499,2.8716098788825,0.00287160987888249
0.0045886105,4.47351216962488E-4,0.447351216962488,2.94207262304773,0.00294207262304773
0.0055953595,4.56951425828974E-4,0.456951425828974,3.00520984188309,0.00300520984188309
0.0065804622,4.51276171361316E-4,0.451276171361316,2.96788567651813,0.00296788567651813
0.0075672627,4.51435275838069E-4,0.451435275838069,2.96893205106124,0.00296893205106124
0.0085627642,4.34144249968287E-4,0.434144249968287,2.85521501642051,0.00285521501642051
0.0095652686,4.26002606572082E-4,0.426002606572082,2.80167027297433,0.00280167027297433
0.010566925,4.24994864134633E-4,0.424994864134633,2.79504270312791,0.00279504270312791
0.011577706,4.20300826211436E-4,0.420300826211436,2.7641716560809,0.0027641716560809
0.012591882,4.06961273534359E-4,0.406961273534359,2.67644207975067,0.00267644207975067
0.013605635,3.90280229339624E-4,0.390280229339624,2.56673668142313,0.00256673668142313
0.014602835,3.88821633148634E-4,0.388821633148634,2.55714400399457,0.00255714400399457
0.015591756,3.95531175778767E-4,0.395531175778767,2.60127032116281,0.00260127032116281
0.01656455,4.0338106931712E-4,0.40338106931712,2.65289632774852,0.00265289632774852
0.017572572,4.11867492276643E-4,0.411867492276643,2.70870856589631,0.00270870856589631
0.018584203,4.20539526228621E-4,0.420539526228621,2.76574150267805,0.00276574150267805
0.01960602,4.14625555625509E-4,0.414625555625509,2.72684738471171,0.00272684738471171
0.020615313,4.10408892447677E-4,0.410408892447677,2.69911586454206,0.00269911586454206
0.021619728,4.1197357331334E-4,0.41197357331334,2.7094062238037,0.0027094062238037
0.022599528,3.97785387879897E-4,0.397785387879897,2.61609548639721,0.00261609548639721
0.023573179,3.93175827455848E-4,0.393175827455848,2.58578001834067,0.00258578001834067
0.024558062,3.83809347340504E-4,0.383809347340504,2.52417995182295,0.00252417995182295
0.025554199,3.9094322500609E-4,0.39094322500609,2.57109697223166,0.00257109697223166
0.026567103,3.97652795805293E-4,0.397652795805293,2.61522347465804,0.00261522347465804
0.027571307,4.00967756983544E-4,0.400967756983544,2.63702481588433,0.00263702481588433
0.028551737,4.05502689747867E-4,0.405502689747867,2.66684948390216,0.00266684948390216
0.029562943,4.08022077509587E-4,0.408022077509587,2.68341861678823,0.00268341861678823
0.030568419,4.06324804695639E-4,0.406324804695639,2.67225624661818,0.00267225624661818
0.031570926,4.03089381658599E-4,0.403089381658599,2.65097799995131,0.00265097799995131
0.03258425,4.09878499946595E-4,0.409878499946595,2.69562765841288,0.00269562765841288
0.033553224,4.08446414111394E-4,0.408446414111394,2.68620933033007,0.00268620933033007
0.034560822,4.06802154632007E-4,0.406802154632007,2.67539561033543,0.00267539561033543
0.035557598,3.99137876103042E-4,0.399137876103042,2.62499032880164,0.00262499032880164
0.036551613,4.02161184082516E-4,0.402161184082516,2.64487356886041,0.00264487356886041
0.037540961,4.1518248935467E-4,0.41518248935467,2.73051014322289,0.00273051014322289
0.038534556,4.30272352585034E-4,0.430272352585034,2.82975090040029,0.00282975090040029
0.039553188,4.44009681309077E-4,0.444009681309077,2.92009651078499,0.00292009651078499
0.040542535,4.53636456061052E-4,0.453636456061052,2.98340844416553,0.00298340844416553
0.041567747,4.56951424489995E-4,0.456951424489995,3.00520983307709,0.00300520983307709
0.042549241,4.57296186191848E-4,0.457296186191848,3.0074772103101,0.0030074772103101
0.043546867,4.61459824868548E-4,0.461459824868548,3.03486000686569,0.00303486000686569
0.044532284,4.60608790223214E-4,0.460608790223214,3.02926304940506,0.00302926304940506
0.045544449,4.57455312698584E-4,0.457455312698584,3.00852372973671,0.00300852372973671
0.046555232,4.70078835582578E-4,0.470078835582578,3.09154422834089,0.00309154422834089
0.047577042,4.67559424729796E-4,0.467559424729796,3.07497494359297,0.00307497494359297
0.048577212,4.54962451865666E-4,0.454962451865666,2.99212905519129,0.00299212905519129
0.049599245,4.45680476610103E-4,0.445680476610103,2.93108474760536,0.00293108474760536
0.050615542,4.4525613457659E-4,0.44525613457659,2.92829399834109,0.00292829399834109
0.051607437,4.43505803003871E-4,0.443505803003871,2.91678267925647,0.00291678267925647
0.052591056,4.41145555340781E-4,0.441145555340781,2.90126015518614,0.00290126015518614
0.053575519,4.31253569078964E-4,0.431253569078964,2.83620401838592,0.00283620401838592
0.054561682,4.14095149204111E-4,0.414095149204111,2.72335908703348,0.00272335908703348
0.055557821,4.08022082814973E-4,0.408022082814973,2.6834186516799,0.0026834186516799
0.056554597,4.04919261351703E-4,0.404919261351703,2.6630124792249,0.0026630124792249
0.057547979,4.09586767924944E-4,0.409586767924944,2.69370903885487,0.00269370903885487
0.05857446,4.07597769809503E-4,0.407597769809503,2.68062809332293,0.00268062809332293
0.059567418,3.95053817303252E-4,0.395053817303252,2.59813090128658,0.00259813090128658
0.060578834,3.90492371075702E-4,0.390492371075702,2.56813186348647,0.00256813186348648
0.061600856,3.85718789832228E-4,0.385718789832228,2.53673768781913,0.00253673768781913
0.062586382,3.78478837622727E-4,0.378478837622727,2.48912305220379,0.00248912305220379
0.063572757,3.68799031245243E-4,0.368799031245243,2.42546234835466,0.00242546234835466
0.064585455,3.72193620554148E-4,0.372193620554148,2.4477873759695,0.0024477873759695
0.065572999,3.58274942976988E-4,0.358274942976988,2.35624909755184,0.00235624909755184
0.066570722,3.68348227842336E-4,0.368348227842336,2.42249757191105,0.00242249757191105
0.067552008,3.7134498797463E-4,0.37134498797463,2.44220621605631,0.00244220621605631
0.068565764,3.58217593455063E-4,0.358217593455063,2.35587192978745,0.00235587192978745
0.069547258,3.4336638645982E-4,0.34336638645982,2.25820073126787,0.00225820073126787
0.070555694,3.3899059725526E-4,0.33899059725526,2.22942269482845,0.00222942269482845
0.071564786,3.36656849741404E-4,0.336656849741404,2.21407445297892,0.00221407445297892
0.072567292,3.2878043205326E-4,0.32878043205326,2.16227400632915,0.00216227400632915
0.073544331,3.32599271410396E-4,0.332599271410396,2.1873891782532,0.0021873891782532
0.074547045,3.32228016683683E-4,0.332228016683683,2.18494756565392,0.00218494756565392
0.075515814,3.35702127282883E-4,0.335702127282883,2.2077955770056,0.0022077955770056
0.076507919,3.40847001350792E-4,0.340847001350792,2.24163161582762,0.00224163161582762
0.077515721,3.40369650328084E-4,0.340369650328084,2.23849224496589,0.00223849224496589
0.078523546,3.52224062579707E-4,0.352224062579707,2.31645457171361,0.00231645457171361
0.079516277,3.53019658203064E-4,0.353019658203064,2.32168692610037,0.00232168692610037
0.080533214,3.58191046315267E-4,0.358191046315267,2.35569733852614,0.00235569733852614
0.08154463,3.63150301786341E-4,0.363150301786341,2.38831262870288,0.00238831262870288
0.082545862,3.69939408099323E-4,0.369939408099323,2.43296220840898,0.00243296220840898
0.083550058,3.58535825019622E-4,0.358535825019622,2.35796482757866,0.00235796482757866
0.084544726,3.43419431651961E-4,0.343419431651961,2.25854959095946,0.00225854959095946
0.085567392,3.34933056087216E-4,0.334933056087216,2.20273766451056,0.00220273766451056
0.086556487,3.27157330694056E-4,0.327157330694056,2.15159943589706,0.00215159943589706
0.087537386,3.18066327230958E-4,0.318066327230958,2.09181108305336,0.00209181108305336
0.088542424,3.19339311772638E-4,0.319339311772638,2.10018305752806,0.00210018305752807
0.089535601,3.24616790673342E-4,0.324616790673342,2.13489119199543,0.00213489119199543
0.090557195,3.30928539672946E-4,0.330928539672946,2.17640135946825,0.00217640135946825
0.091541871,3.29841229156754E-4,0.329841229156754,2.16925049817372,0.00216925049817372
0.092550322,3.18782366700058E-4,0.318782366700058,2.09652022441518,0.00209652022441518
0.09355665,3.133192632908E-4,0.3133192632908,2.06059130242322,0.00206059130242322
0.094534539,3.13107087372878E-4,0.313107087372878,2.05919589555783,0.00205919589555783
0.095530674,3.16024316993612E-4,0.316024316993612,2.07838149532121,0.00207838149532121
0.096510895,3.1387619310408E-4,0.31387619310408,2.06425403518101,0.00206425403518101
0.097514465,3.13107092930902E-4,0.313107092930902,2.05919593211101,0.00205919593211101
0.098509535,3.04222930455782E-4,0.304222930455782,2.00076790016279,0.00200076790016279
0.099524364,3.06530174384533E-4,0.306530174384533,2.015941837195,0.002015941837195
0.10053556,3.23980285530627E-4,0.323980285530627,2.13070512010425,0.00213070512010425
0.1015213,3.42464717934694E-4,0.342464717934694,2.2522707724743,0.0022522707724743
0.10249579,3.48882566236677E-4,0.348882566236677,2.29447871798151,0.00229447871798151
0.10348662,3.41934324549383E-4,0.341934324549383,2.24878256052986,0.00224878256052986
0.1044921,3.28674330173978E-4,0.328674330173978,2.16157621134737,0.00216157621134737
0.10547741,3.16687283152028E-4,0.316687283152028,2.08274159206562,0.00208274159206562
0.1064918,3.02233930849777E-4,0.302233930849777,1.98768694482794,0.00198768694482794
0.10750429,3.01972506035565E-4,0.301972506035565,1.98596764518212,0.00198596764518212
0.10849597,3.06052813231064E-4,0.306052813231063,2.01280239970679,0.00201280239970679
0.10950865,3.06848395388847E-4,0.306848395388847,2.01803466553518,0.00201803466553518
0.11050756,2.99688022601509E-4,0.299688022601509,1.97094339596966,0.00197094339596966
0.11148204,3.01650492802866E-4,0.301650492802866,1.98384987668109,0.00198384987668109
0.11247987,2.9997974077863E-4,0.29997974077863,1.97286192447704,0.00197286192447704
0.11346774,3.07829648590996E-4,0.307829648590995,2.02448802493794,0.00202448802493794
0.11449104,3.11781102052717E-4,0.311781102052717,2.05047535348465,0.00205047535348465
0.1154944,3.09447339835363E-4,0.309447339835363,2.03512701493536,0.00203512701493535
0.11651599,3.21010064756895E-4,0.321010064756895,2.11117101604584,0.00211117101604584
0.11753166,3.30557242730518E-4,0.330557242730518,2.17395946923097,0.00217395946923097
0.11852631,3.29576026590278E-4,0.329576026590278,2.16750635357144,0.00216750635357143
0.11953095,3.21911737450542E-4,0.321911737450542,2.1171010022543,0.0021171010022543
0.12052198,3.19498437875155E-4,0.319498437875155,2.10122957429627,0.00210122957429627
0.12150665,3.04965497333696E-4,0.304965497333696,2.00565150302215,0.00200565150302215
0.1224786,3.00351009728831E-4,0.300351009728831,1.97530363061923,0.00197530363061923
