Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Scan
220.220733443996	-0.078125	1.91009521484375E-06	1
220.25073344392	-0.078399658203125	1.93145751953125E-06	1
220.280733443845	-0.07867431640625	1.91802978515625E-06	1
220.310733443769	-0.078948974609375	1.90338134765625E-06	1
220.340733443693	-0.079254150390625	1.91009521484375E-06	1
220.370733443617	-0.07952880859375	1.8829345703125E-06	1
220.400733443542	-0.079803466796875	1.8731689453125E-06	1
220.430733443466	-0.080078125	1.87896728515625E-06	1
220.46073344339	-0.080352783203125	1.8646240234375E-06	1
220.490733443314	-0.08062744140625	1.849365234375E-06	1
220.520733443239	-0.080902099609375	1.8585205078125E-06	1
220.550733443163	-0.081207275390625	1.854248046875E-06	1
220.580733443087	-0.08148193359375	1.8353271484375E-06	1
220.610733443011	-0.081756591796875	1.8414306640625E-06	1
220.640733442936	-0.08203125	1.83807373046875E-06	1
220.67073344286	-0.08233642578125	1.82708740234375E-06	1
220.700733442784	-0.082611083984375	1.8341064453125E-06	1
220.730733442708	-0.0828857421875	1.80633544921875E-06	1
220.760733442633	-0.083160400390625	1.80572509765625E-06	1
220.790733442557	-0.08343505859375	1.8060302734375E-06	1
220.820733442481	-0.083709716796875	1.78375244140625E-06	1
220.850733442406	-0.084014892578125	1.7828369140625E-06	1
220.88073344233	-0.08428955078125	1.787109375E-06	1
220.910733442254	-0.084564208984375	1.7633056640625E-06	1
220.940733442178	-0.0848388671875	1.7437744140625E-06	1
220.970733442103	-0.085113525390625	1.73919677734375E-06	1
221.000733442027	-0.085418701171875	1.7352294921875E-06	1
221.030733441951	-0.085693359375	1.7474365234375E-06	1
221.060733441875	-0.085968017578125	1.72943115234375E-06	1
221.0907334418	-0.08624267578125	1.7413330078125E-06	1
221.120733441724	-0.086517333984375	1.71478271484375E-06	1
221.150733441648	-0.0867919921875	1.7181396484375E-06	1
221.180733441572	-0.08709716796875	1.71539306640625E-06	1
221.210733441497	-0.087371826171875	1.695556640625E-06	1
221.240733441421	-0.087646484375	1.69158935546875E-06	1
221.270733441345	-0.087921142578125	1.69219970703125E-06	1
221.300733441269	-0.08819580078125	1.6827392578125E-06	1
221.330733441194	-0.0885009765625	1.6558837890625E-06	1
221.360733441118	-0.088775634765625	1.65313720703125E-06	1
221.390733441042	-0.08905029296875	1.6546630859375E-06	1
221.420733440966	-0.089324951171875	1.66839599609375E-06	1
221.450733440891	-0.089599609375	1.646728515625E-06	1
221.480733440815	-0.089874267578125	1.63543701171875E-06	1
221.510733440739	-0.090179443359375	1.64459228515625E-06	1
221.540733440663	-0.0904541015625	1.6229248046875E-06	1
221.570733440588	-0.090728759765625	1.614990234375E-06	1
221.600733440512	-0.09100341796875	1.59942626953125E-06	1
221.630733440436	-0.09130859375	1.60858154296875E-06	1
221.66073344036	-0.091583251953125	1.600341796875E-06	1
221.690733440285	-0.09185791015625	1.60186767578125E-06	1
221.720733440209	-0.092132568359375	1.58447265625E-06	1
221.750733440133	-0.0924072265625	1.57318115234375E-06	1
221.780733440057	-0.092681884765625	1.57073974609375E-06	1
221.810733439982	-0.092987060546875	1.58172607421875E-06	1
221.840733439906	-0.09326171875	1.5460205078125E-06	1
221.87073343983	-0.093536376953125	1.55914306640625E-06	1
221.900733439755	-0.09381103515625	1.54541015625E-06	1
221.930733439679	-0.0941162109375	1.56036376953125E-06	1
221.960733439603	-0.094390869140625	1.53778076171875E-06	1
221.990733439527	-0.09466552734375	1.53778076171875E-06	1
222.020733439452	-0.094940185546875	1.53839111328125E-06	1
222.050733439376	-0.09521484375	1.53839111328125E-06	1
222.0807334393	-0.095489501953125	1.52130126953125E-06	1
222.110733439224	-0.095794677734375	1.51947021484375E-06	1
222.140733439149	-0.0960693359375	1.51824951171875E-06	1
222.170733439073	-0.096343994140625	1.4971923828125E-06	1
222.200733438997	-0.09661865234375	1.48468017578125E-06	1
222.230733438921	-0.096923828125	1.5057373046875E-06	1
222.260733438846	-0.097198486328125	1.48223876953125E-06	1
222.29073343877	-0.09747314453125	1.4703369140625E-06	1
222.320733438694	-0.097747802734375	1.4739990234375E-06	1
222.350733438618	-0.0980224609375	1.47125244140625E-06	1
222.380733438543	-0.09832763671875	1.453857421875E-06	1
222.410733438467	-0.098602294921875	1.46697998046875E-06	1
222.440733438391	-0.098876953125	1.43280029296875E-06	1
222.470733438315	-0.099151611328125	1.446533203125E-06	1
222.50073343824	-0.09942626953125	1.40594482421875E-06	1
222.530733438164	-0.0997314453125	1.42059326171875E-06	1
222.560733438088	-0.100006103515625	1.41357421875E-06	1
222.590733438012	-0.10028076171875	1.4154052734375E-06	1
