E / V,j / uA cm-2
0.8156,-15.1184
0.8156,-15.6151
0.815,-15.6259
0.8147,-15.8851
0.8144,-16.3387
0.8141,-16.3171
0.8138,-16.7274
0.8138,-17.0838
0.8135,-17.073
0.8132,-17.613
0.8129,-17.8613
0.8126,-17.9585
0.8123,-18.574
0.812,-18.7252
0.8117,-18.9736
0.8114,-19.5891
0.811,-19.6647
0.8107,-20.0859
0.8104,-20.6474
0.8101,-20.7122
0.8098,-21.2954
0.8095,-21.7705
0.8092,-21.9217
0.8089,-22.656
0.8086,-23.034
0.8083,-23.3039
0.8083,-24.103
0.8077,-24.3838
0.8074,-24.859
0.8071,-25.7013
0.8068,-25.9713
0.8065,-26.6624
0.8062,-27.4399
0.8059,-27.7207
0.8059,-28.6062
0.8053,-29.2973
0.8049,-29.7077
0.8046,-30.7443
0.8043,-31.3923
0.804,-32.051
0.8037,-33.2389
0.8037,-33.8652
0.8034,-34.74
0.8031,-35.9494
0.8025,-36.5973
0.8022,-37.7636
0.8019,-38.9947
0.8016,-39.7721
0.8013,-41.2084
0.8013,-42.4179
0.801,-43.4331
0.8007,-45.1175
0.8001,-46.3485
0.7998,-47.6879
0.7995,-49.5669
0.7991,-50.8843
0.7991,-52.6012
0.7988,-54.6097
0.7985,-56.0892
0.7982,-58.1844
0.7979,-60.247
0.7976,-61.9639
0.797,-64.426
0.797,-66.6182
0.7967,-68.7346
0.7964,-71.4993
0.7961,-73.7562
0.7958,-76.2399
0.7955,-79.1557
0.7952,-81.4452
0.7949,-84.1663
0.7946,-86.9742
0.7943,-89.1879
0.794,-91.92
0.7937,-94.2958
0.7933,-96.1638
0.793,-98.3992
0.7927,-99.8033
0.7924,-100.7965
0.7921,-101.7902
0.7918,-101.5849
0.7915,-101.0449
0.7912,-100.0513
0.7909,-97.7728
0.7906,-95.408
0.7903,-92.3843
0.79,-88.4752
0.7897,-84.89
0.7894,-80.7215
0.7891,-76.4126
0.7888,-72.7951
0.7885,-68.8213
0.7882,-65.3546
0.7879,-62.5686
0.7876,-59.4802
0.7872,-57.2449
0.7869,-55.3659
0.7866,-53.2491
0.7866,-52.0074
0.7863,-50.6684
0.7857,-49.2427
0.7854,-48.5732
0.7851,-47.4933
0.7848,-46.5648
0.7845,-46.1543
0.7842,-45.1716
0.7842,-44.621
0.7839,-44.2969
0.7836,-43.379
0.783,-43.0768
0.7827,-42.6447
0.7824,-41.8673
0.7821,-41.77
0.7818,-41.2732
0.7818,-40.7116
0.7814,-40.701
0.7811,-40.0962
0.7805,-39.7505
0.7805,-39.7183
0.7799,-39.0594
0.7799,-38.8974
0.7796,-38.7463
0.7793,-38.12
0.779,-38.1631
0.7787,-37.9041
0.7781,-37.4395
0.7781,-37.5694
0.7775,-37.1483
0.7775,-36.8241
0.7772,-36.9321
0.7769,-36.403
0.7766,-36.2626
0.7763,-36.2519
0.776,-35.7226
0.7756,-35.7983
0.7753,-35.6904
0.775,-35.2367
0.7747,-35.431
0.7744,-35.1503
0.7741,-34.8263
0.7738,-35.0099
0.7735,-34.5887
0.7732,-34.416
0.7729,-34.5347
0.7726,-34.0488
0.7723,-34.1136
0.772,-34.1244
0.7717,-33.6708
0.7714,-33.8328
0.7711,-33.6493
0.7708,-33.2821
0.7705,-33.5305
0.7702,-33.2281
0.7699,-33.0445
0.7695,-33.2605
0.7692,-32.8285
0.7689,-32.8285
0.7686,-32.9365
0.7683,-32.483
0.768,-32.6234
0.7677,-32.5586
0.7674,-32.1806
0.7671,-32.4506
0.7668,-32.2238
0.7665,-31.9862
0.7662,-32.2346
0.7656,-31.8674
0.7653,-31.8027
0.765,-31.997
0.7647,-31.5867
0.7644,-31.6947
0.7641,-31.7379
0.7638,-31.3491
0.7635,-31.5759
0.7632,-31.4355
0.7629,-31.1331
0.7626,-31.4247
0.7623,-31.1655
0.762,-31.0359
0.7617,-31.2843
0.7614,-30.8847
0.7611,-30.9279
0.7608,-31.0575
0.7605,-30.658
0.7602,-30.8523
0.7599,-30.82
0.7596,-30.4744
0.7593,-30.7552
0.759,-30.5608
0.7587,-30.3664
0.7584,-30.6472
0.7581,-30.3232
0.7578,-30.3016
0.7575,-30.5068
0.7572,-30.1288
0.7569,-30.28
0.7566,-30.3664
0.7563,-29.9992
0.756,-30.2368
0.7557,-30.1288
0.7554,-29.8481
0.7551,-30.1612
0.7548,-29.8913
0.7545,-29.7941
0.7542,-30.0532
0.7539,-29.6861
0.7536,-29.7616
0.7533,-29.9021
0.753,-29.5133
0.7527,-29.7401
0.7524,-29.7293
0.7521,-29.4161
0.7518,-29.7293
0.7515,-29.5457
0.7512,-29.3729
0.7509,-29.6645
0.7506,-29.3513
0.7503,-29.3297
0.75,-29.5565
0.7497,-29.1893
0.7494,-29.3405
0.7491,-29.3945
0.7488,-29.0489
0.7485,-29.3189
0.7482,-29.2325
0.7479,-28.9841
0.7476,-29.3081
0.7473,-29.0597
0.747,-28.9841
0.7467,-29.2541
0.7464,-28.8869
0.7461,-28.9517
0.7458,-29.1029
0.7455,-28.7466
0.7452,-28.9841
0.7449,-28.9625
0.7446,-28.6602
0.7443,-28.9841
0.744,-28.8114
0.7437,-28.6386
0.7434,-28.9517
0.7431,-28.6494
0.7428,-28.6386
0.7425,-28.8437
0.7422,-28.4766
0.7419,-28.671
0.7416,-28.7574
0.7413,-28.4118
0.741,-28.6926
0.7407,-28.5846
0.7404,-28.347
0.7401,-28.671
0.7398,-28.4334
0.7395,-28.3578
0.7392,-28.6278
0.7389,-28.2714
0.7386,-28.3578
0.7383,-28.5198
0.738,-28.1634
0.7377,-28.401
0.7374,-28.401
0.7371,-28.0986
0.7368,-28.4118
0.7365,-28.2282
0.7362,-28.0662
0.7359,-28.3794
0.7356,-28.077
0.7353,-28.0878
0.735,-28.3146
0.7347,-27.9582
0.7344,-28.1418
0.7341,-28.2174
0.7337,-27.8719
0.7335,-28.1526
0.7332,-28.0554
0.7329,-27.8395
0.7326,-28.1634
0.7323,-27.915
0.7319,-27.8502
0.7317,-28.1094
0.7314,-27.7639
0.7311,-27.8611
0.7308,-28.0015
0.7305,-27.6667
0.7301,-27.8935
0.7299,-27.8935
0.7295,-27.6235
0.7293,-27.9259
0.729,-27.7531
0.7287,-27.6127
0.7283,-27.915
0.728,-27.6451
0.7277,-27.6775
0.7275,-27.8827
0.7272,-27.5155
0.7269,-27.6775
0.7266,-27.7423
0.7263,-27.4183
0.726,-27.7099
0.7257,-27.6235
0.7254,-27.4075
0.7251,-27.7315
0.7247,-27.5047
0.7244,-27.4615
0.7242,-27.7423
0.7239,-27.3859
0.7236,-27.4723
0.7232,-27.6127
0.7229,-27.2455
0.7226,-27.5047
0.7224,-27.4831
0.722,-27.2131
0.7218,-27.5479
0.7214,-27.3859
0.7211,-27.2671
0.7209,-27.5803
0.7206,-27.2563
0.7202,-27.2563
0.72,-27.4507
0.7196,-27.0835
0.7193,-27.2671
0.7191,-27.3427
0.7188,-27.0188
0.7185,-27.3319
0.7182,-27.2347
0.7178,-27.0295
0.7176,-27.3535
0.7173,-27.0943
0.717,-27.0403
0.7167,-27.3319
0.7164,-26.9971
0.716,-27.1051
0.7158,-27.2455
0.7154,-26.8892
0.7152,-27.1268
0.7149,-27.1051
0.7146,-26.8352
0.7142,-27.1591
0.7139,-26.9755
0.7136,-26.846
0.7134,-27.1591
0.7131,-26.8676
0.7128,-26.9
0.7124,-27.1051
0.7121,-26.7272
0.7119,-26.9
0.7116,-26.954
0.7113,-26.63
0.711,-26.9432
0.7106,-26.846
0.7103,-26.6408
0.7101,-26.9648
0.7098,-26.7164
0.7095,-26.6624
0.7092,-26.9215
0.7088,-26.576
0.7086,-26.684
0.7083,-26.8244
0.708,-26.4788
0.7077,-26.7272
0.7074,-26.7164
0.707,-26.4356
0.7068,-26.7488
0.7065,-26.5652
0.7061,-26.4356
0.7059,-26.7272
0.7055,-26.4248
0.7052,-26.4356
0.7049,-26.6408
0.7046,-26.2844
0.7044,-26.4788
0.7041,-26.5436
0.7037,-26.2196
0.7034,-26.5112
0.7031,-26.414
0.7028,-26.198
0.7026,-26.5112
0.7023,-26.2412
0.7019,-26.1872
0.7016,-26.4464
0.7013,-26.1008
0.7011,-26.2196
0.7008,-26.3492
0.7004,-25.9929
0.7001,-26.2412
0.6998,-26.2088
0.6995,-25.9496
0.6992,-26.2628
0.6989,-26.0576
0.6986,-25.9173
0.6983,-26.198
0.698,-25.8956
0.6977,-25.9281
0.6974,-26.1224
0.6971,-25.7553
0.6968,-25.9281
0.6965,-25.9821
0.6962,-25.6689
0.6959,-25.9713
0.6957,-25.8525
0.6954,-25.6473
0.6951,-25.9389
0.6947,-25.6797
0.6944,-25.6257
0.6941,-25.8741
0.6938,-25.5285
0.6936,-25.6473
0.6933,-25.7769
0.6929,-25.4313
0.6926,-25.6797
0.6923,-25.6473
0.692,-25.3557
0.6918,-25.6473
0.6915,-25.4313
0.6911,-25.3017
0.6908,-25.5933
0.6905,-25.2693
0.6902,-25.3017
0.69,-25.4961
0.6896,-25.1505
0.6893,-25.3449
0.6891,-25.3773
0.6887,-25.0534
0.6884,-25.3233
0.6881,-25.1937
0.6878,-24.9994
0.6876,-25.2909
0.6872,-25.0102
0.6869,-24.9454
0.6867,-25.1829
0.6864,-24.8482
0.686,-24.9778
0.6857,-25.0966
0.6854,-24.751
0.6851,-24.9778
0.6849,-24.9238
0.6845,-24.6538
0.6842,-24.9669
0.6839,-24.751
0.6836,-24.5998
0.6833,-24.8806
0.683,-24.5566
0.6828,-24.5998
0.6824,-24.7942
0.6821,-24.427
0.6818,-24.6106
0.6816,-24.6322
0.6812,-24.3082
0.6809,-24.589
0.6806,-24.4594
0.6803,-24.2326
0.6801,-24.5242
0.6797,-24.2435
0.6794,-24.1895
0.6792,-24.4054
0.6788,-24.049
0.6785,-24.1678
0.6782,-24.2866
0.6779,-23.9411
0.6776,-24.1895
0.6774,-24.1462
0.677,-23.8655
0.6767,-24.1462
0.6764,-23.9303
0.6761,-23.7899
0.6758,-24.0599
0.6755,-23.7251
0.6752,-23.7575
0.6749,-23.9303
0.6746,-23.5631
0.6743,-23.7467
0.674,-23.7575
0.6737,-23.4335
0.6734,-23.7035
0.6731,-23.5523
0.6728,-23.3471
0.6725,-23.6495
0.6722,-23.3579
0.6719,-23.3039
0.6716,-23.5199
0.6713,-23.1636
0.671,-23.2823
0.6707,-23.3795
0.6704,-23.034
0.6701,-23.2608
0.6698,-23.1743
0.6695,-22.8936
0.6692,-23.1851
0.6689,-22.9584
0.6686,-22.8396
0.6683,-23.088
0.668,-22.7532
0.6677,-22.7964
0.6674,-22.9476
0.6671,-22.5912
0.6668,-22.764
0.6665,-22.7748
0.6662,-22.4616
0.6659,-22.7208
0.6656,-22.548
0.6653,-22.3429
0.665,-22.6128
0.6647,-22.3429
0.6644,-22.3104
0.6641,-22.5264
0.6638,-22.1593
0.6635,-22.2456
0.6632,-22.3212
0.6629,-21.9757
0.6626,-22.2133
0.6623,-22.1484
0.662,-21.8677
0.6617,-22.1269
0.6614,-21.8893
0.6611,-21.7705
0.6608,-22.0189
0.6605,-21.6841
0.6602,-21.7273
0.6599,-21.8677
0.6596,-21.5113
0.6593,-21.6949
0.659,-21.6841
0.6587,-21.3602
0.6584,-21.6085
0.6581,-21.4357
0.6578,-21.2414
0.6575,-21.5113
0.6572,-21.2197
0.6569,-21.1766
0.6566,-21.3709
0.6563,-21.0038
0.656,-21.1226
0.6557,-21.1874
0.6554,-20.8418
0.6551,-21.0686
0.6548,-20.9714
0.6545,-20.7014
0.6542,-20.9606
0.6539,-20.7122
0.6536,-20.5934
0.6533,-20.831
0.653,-20.507
0.6527,-20.561
0.6524,-20.7014
0.6521,-20.3343
0.6518,-20.4962
0.6515,-20.453
0.6512,-20.1399
0.6509,-20.3883
0.6506,-20.2155
0.6503,-20.0211
0.65,-20.2803
0.6497,-19.9887
0.6494,-19.9671
0.6491,-20.1507
0.6488,-19.7943
0.6485,-19.9023
0.6482,-19.9347
0.6479,-19.5999
0.6476,-19.8159
0.6473,-19.6971
0.647,-19.4703
0.6467,-19.7295
0.6464,-19.4703
0.6461,-19.3623
0.6458,-19.5675
0.6455,-19.2328
0.6452,-19.2868
0.6449,-19.3839
0.6446,-19.0384
0.6443,-19.2112
0.644,-19.168
0.6437,-18.8656
0.6434,-19.1032
0.6431,-18.9088
0.6428,-18.7468
0.6425,-18.9844
0.6422,-18.6928
0.6419,-18.6712
0.6416,-18.8224
0.6413,-18.4552
0.641,-18.574
0.6407,-18.6064
0.6404,-18.2717
0.6401,-18.4877
0.6398,-18.3581
0.6395,-18.1205
0.6392,-18.3689
0.6389,-18.1097
0.6386,-18.0125
0.6383,-18.1961
0.638,-17.8613
0.6377,-17.9369
0.6374,-18.0341
0.6371,-17.6885
0.6368,-17.8613
0.6365,-17.7965
0.6362,-17.505
0.6359,-17.7425
0.6356,-17.5374
0.6353,-17.3754
0.635,-17.5913
0.6347,-17.289
0.6344,-17.289
0.6341,-17.4185
0.6338,-17.073
0.6335,-17.1918
0.6332,-17.1918
0.6329,-16.8678
0.6326,-17.0838
0.6323,-16.9542
0.632,-16.749
0.6317,-16.9758
0.6314,-16.7166
0.6311,-16.641
0.6308,-16.8138
0.6305,-16.4898
0.6302,-16.5438
0.6299,-16.6086
0.6296,-16.2739
0.6293,-16.4358
0.629,-16.3711
0.6287,-16.1119
0.6284,-16.3387
0.6281,-16.1335
0.6278,-15.9931
0.6275,-16.1875
0.6272,-15.8959
0.6269,-15.8959
0.6266,-16.0039
0.6263,-15.6691
0.626,-15.7879
0.6257,-15.7663
0.6254,-15.4856
0.6251,-15.6799
0.6248,-15.5288
0.6245,-15.3344
0.6242,-15.5504
0.6239,-15.2912
0.6236,-15.2264
0.6233,-15.3884
0.623,-15.0536
0.6227,-15.1292
0.6224,-15.1832
0.6221,-14.8808
0.6218,-15.0428
0.6215,-14.9564
0.6212,-14.708
0.6209,-14.924
0.6206,-14.708
0.6203,-14.6001
0.62,-14.7728
0.6197,-14.4705
0.6194,-14.4813
0.6191,-14.5893
0.6188,-14.2761
0.6185,-14.3949
0.6182,-14.3625
0.6179,-14.0925
0.6176,-14.2761
0.6173,-14.1141
0.617,-13.9413
0.6167,-14.1357
0.6164,-13.8873
0.6161,-13.8441
0.6158,-13.9629
0.6155,-13.6713
0.6152,-13.747
0.6149,-13.7793
0.6146,-13.4878
0.6143,-13.6605
0.614,-13.5634
0.6137,-13.3474
0.6134,-13.5418
0.6131,-13.315
0.6128,-13.2178
0.6125,-13.3798
0.6122,-13.099
0.6119,-13.1422
0.6116,-13.2178
0.6113,-12.9154
0.611,-13.0558
0.6107,-13.0018
0.6104,-12.7535
0.6101,-12.937
0.6098,-12.7643
0.6095,-12.6131
0.6092,-12.7858
0.6089,-12.5375
0.6086,-12.5267
0.6083,-12.6455
0.608,-12.3539
0.6077,-12.4403
0.6074,-12.4403
0.6071,-12.1919
0.6068,-12.3539
0.6065,-12.2351
0.6062,-12.0407
0.6059,-12.2135
0.6056,-12.0083
0.6053,-11.9435
0.605,-12.0839
0.6047,-11.8139
0.6043,-11.8571
0.6041,-11.9111
0.6037,-11.6412
0.6035,-11.7708
0.6032,-11.706
0.6029,-11.5008
0.6026,-11.6844
0.6023,-11.5116
0.602,-11.382
0.6017,-11.544
0.6014,-11.2956
0.6011,-11.2956
0.6008,-11.382
0.6005,-11.1228
0.6002,-11.22
0.5999,-11.2092
0.5996,-10.9824
0.5993,-11.1336
0.599,-11.0257
0.5987,-10.8745
0.5984,-11.0257
0.5981,-10.8205
0.5978,-10.7665
0.5975,-10.8852
0.5972,-10.6369
0.5968,-10.6801
0.5966,-10.7232
0.5963,-10.4857
0.596,-10.6153
0.5957,-10.5505
0.5954,-10.3777
0.595,-10.5397
0.5947,-10.3669
0.5945,-10.2697
0.5942,-10.4101
0.5939,-10.1833
0.5936,-10.2049
0.5933,-10.2697
0.593,-10.0429
0.5927,-10.1293
0.5924,-10.1185
0.5921,-9.9133
0.5918,-10.0538
0.5915,-9.935
0.5912,-9.8162
0.5909,-9.9565
0.5906,-9.7622
0.5902,-9.7298
0.59,-9.827
0.5896,-9.6002
0.5893,-9.665
0.5891,-9.6974
0.5888,-9.4814
0.5885,-9.6002
0.5881,-9.5246
0.5878,-9.3734
0.5876,-9.5246
0.5873,-9.3734
0.587,-9.2978
0.5867,-9.4166
0.5864,-9.2114
0.5861,-9.233
0.5858,-9.287
0.5855,-9.0818
0.5852,-9.1898
0.5849,-9.1574
0.5845,-8.9846
0.5843,-9.1142
0.584,-8.9954
0.5837,-8.8983
0.5834,-9.0278
0.5831,-8.8551
0.5827,-8.8443
0.5825,-8.9306
0.5822,-8.7363
0.5819,-8.8011
0.5816,-8.8119
0.5813,-8.6175
0.581,-8.7363
0.5807,-8.6715
0.5803,-8.5419
0.5801,-8.6823
0.5798,-8.5311
0.5795,-8.4771
0.5791,-8.5851
0.5788,-8.4015
0.5786,-8.4231
0.5783,-8.4771
0.578,-8.2935
0.5777,-8.3799
0.5774,-8.3475
0.577,-8.2071
0.5768,-8.3367
0.5765,-8.2287
0.5761,-8.1424
0.5758,-8.2611
0.5755,-8.0992
0.5752,-8.0884
0.575,-8.1639
0.5747,-7.9912
0.5744,-8.0667
0.574,-8.0667
0.5737,-7.9048
0.5734,-8.0236
0.5731,-7.9479
0.5728,-7.8292
0.5726,-7.9588
0.5722,-7.8184
0.5719,-7.786
0.5716,-7.8832
0.5713,-7.7104
0.571,-7.7428
0.5708,-7.786
0.5704,-7.624
0.5702,-7.7212
0.5699,-7.6888
0.5695,-7.5484
0.5693,-7.6672
0.569,-7.57
0.5686,-7.5052
0.5683,-7.6132
0.568,-7.462
0.5677,-7.462
0.5675,-7.5268
0.5672,-7.3648
0.5668,-7.4404
0.5665,-7.4404
0.5662,-7.3
0.566,-7.3972
0.5657,-7.3324
0.5653,-7.246
0.565,-7.3648
0.5647,-7.2352
0.5644,-7.2028
0.5642,-7.2892
0.5638,-7.138
0.5636,-7.1812
0.5632,-7.2028
0.5629,-7.0625
0.5627,-7.1597
0.5624,-7.1165
0.562,-7.0192
0.5618,-7.1165
0.5615,-7.0192
0.5612,-6.9653
0.5609,-7.0625
0.5606,-6.9329
0.5603,-6.9437
0.5599,-6.9977
0.5596,-6.8573
0.5593,-6.9329
0.559,-6.9221
0.5587,-6.8033
0.5585,-6.9005
0.5581,-6.8357
0.5578,-6.7601
0.5575,-6.8573
0.5572,-6.7493
0.5569,-6.7385
0.5567,-6.8141
0.5563,-6.6737
0.556,-6.7169
0.5557,-6.7385
0.5554,-6.6089
0.5552,-6.6953
0.5549,-6.6629
0.5545,-6.5765
0.5542,-6.6737
0.5539,-6.5765
0.5537,-6.5441
0.5534,-6.6305
0.5531,-6.5117
0.5527,-6.5225
0.5525,-6.5765
0.5522,-6.4469
0.5518,-6.5225
0.5516,-6.5117
0.5513,-6.4037
0.5509,-6.5009
0.5506,-6.4253
0.5503,-6.3713
0.55,-6.4793
0.5497,-6.3605
0.5495,-6.3605
0.5491,-6.4253
0.5488,-6.3065
0.5485,-6.3497
0.5482,-6.3713
0.5479,-6.2525
0.5477,-6.3389
0.5473,-6.3065
0.547,-6.2309
0.5467,-6.3281
0.5464,-6.2418
0.5461,-6.1985
0.5458,-6.2849
0.5455,-6.1661
0.5452,-6.1985
0.5449,-6.2418
0.5446,-6.1338
0.5443,-6.1985
0.544,-6.1878
0.5437,-6.0906
0.5434,-6.1878
0.5431,-6.123
0.5428,-6.0798
0.5425,-6.1553
0.5422,-6.069
0.5419,-6.0582
0.5416,-6.123
0.5413,-6.015
0.541,-6.069
0.5407,-6.0798
0.5404,-5.9718
0.5401,-6.0582
0.5398,-6.0258
0.5395,-5.961
0.5392,-6.0473
0.539,-5.961
0.5386,-5.9394
0.5383,-6.015
0.538,-5.9178
0.5377,-5.9394
0.5375,-5.9826
0.5371,-5.8746
0.5368,-5.9394
0.5365,-5.9394
0.5362,-5.853
0.5359,-5.9394
0.5356,-5.8854
0.5353,-5.8314
0.535,-5.9178
0.5347,-5.8314
0.5344,-5.8314
0.5341,-5.8962
0.5338,-5.7882
0.5335,-5.8422
0.5332,-5.853
0.5329,-5.7558
0.5326,-5.8314
0.5323,-5.8098
0.532,-5.745
0.5317,-5.8314
0.5314,-5.7558
0.5311,-5.7342
0.5308,-5.8098
0.5305,-5.7126
0.5302,-5.745
0.53,-5.7774
0.5296,-5.6802
0.5293,-5.7558
0.529,-5.745
0.5287,-5.6694
0.5284,-5.7558
0.5281,-5.7018
0.5278,-5.6586
0.5275,-5.745
0.5272,-5.6478
0.5269,-5.6586
0.5266,-5.7234
0.5263,-5.6262
0.526,-5.6694
0.5257,-5.691
0.5254,-5.6046
0.5251,-5.6802
0.5248,-5.6478
0.5245,-5.5938
0.5242,-5.6694
0.5239,-5.6046
0.5236,-5.583
0.5233,-5.6586
0.523,-5.5722
0.5227,-5.6046
0.5224,-5.637
0.5221,-5.5506
0.5218,-5.6154
0.5215,-5.6154
0.5212,-5.5398
0.5209,-5.6262
0.5206,-5.5614
0.5203,-5.5398
0.52,-5.6154
0.5197,-5.5398
0.5194,-5.5506
0.5191,-5.5938
0.5188,-5.5074
0.5185,-5.5614
0.5182,-5.5722
0.5179,-5.4966
0.5176,-5.5722
0.5173,-5.5506
0.517,-5.4966
0.5167,-5.583
0.5164,-5.5182
0.5161,-5.5074
0.5158,-5.5722
0.5155,-5.4858
0.5152,-5.5182
0.5149,-5.5506
0.5146,-5.4642
0.5143,-5.5398
0.514,-5.5398
0.5137,-5.4642
0.5134,-5.5506
0.5131,-5.4966
0.5128,-5.475
0.5125,-5.5506
0.5122,-5.475
0.5119,-5.4858
0.5116,-5.5398
0.5113,-5.4534
0.511,-5.5074
0.5107,-5.529
0.5104,-5.4426
0.5101,-5.529
0.5098,-5.4966
0.5095,-5.4534
0.5092,-5.5398
0.5089,-5.475
0.5086,-5.4642
0.5083,-5.5398
0.508,-5.4534
0.5077,-5.4858
0.5074,-5.529
0.5071,-5.4426
0.5068,-5.5074
0.5065,-5.5074
0.5062,-5.4534
0.5059,-5.5398
0.5056,-5.4858
0.5053,-5.4642
0.505,-5.5506
0.5047,-5.4642
0.5044,-5.475
0.5041,-5.5398
0.5038,-5.4534
0.5035,-5.5074
0.5032,-5.5182
0.5029,-5.4426
0.5026,-5.529
0.5023,-5.4966
0.502,-5.4534
0.5017,-5.5398
0.5014,-5.475
0.5011,-5.475
0.5008,-5.5506
0.5005,-5.4642
0.5002,-5.4966
0.4999,-5.5398
0.4996,-5.4534
0.4993,-5.5398
0.499,-5.529
0.4987,-5.4534
0.4984,-5.5506
0.4981,-5.5074
0.4978,-5.4858
0.4975,-5.5722
0.4972,-5.4966
0.4969,-5.5074
0.4966,-5.5722
0.4963,-5.4858
0.496,-5.5506
0.4957,-5.5614
0.4954,-5.475
0.4951,-5.5614
0.4948,-5.5506
0.4945,-5.4966
0.4942,-5.5938
0.4939,-5.5398
0.4936,-5.529
0.4933,-5.6046
0.493,-5.5182
0.4927,-5.5506
0.4924,-5.5938
0.4921,-5.5074
0.4918,-5.583
0.4915,-5.583
0.4912,-5.5398
0.4909,-5.6262
0.4906,-5.5722
0.4903,-5.5506
0.49,-5.637
0.4897,-5.5614
0.4894,-5.583
0.4891,-5.6478
0.4888,-5.5614
0.4885,-5.6262
0.4882,-5.6478
0.4879,-5.5614
0.4876,-5.6478
0.4873,-5.6262
0.487,-5.583
0.4867,-5.6802
0.4864,-5.6154
0.4861,-5.6154
0.4858,-5.7018
0.4855,-5.6046
0.4852,-5.6586
0.4849,-5.7018
0.4846,-5.6154
0.4843,-5.7018
0.484,-5.7018
0.4837,-5.6262
0.4834,-5.7234
0.4831,-5.6802
0.4828,-5.6586
0.4825,-5.745
0.4822,-5.6694
0.4819,-5.691
0.4816,-5.7558
0.4813,-5.6694
0.481,-5.745
0.4807,-5.7666
0.4804,-5.6802
0.4801,-5.7774
0.4798,-5.7558
0.4795,-5.7126
0.4792,-5.8098
0.4789,-5.745
0.4786,-5.7342
0.4783,-5.8206
0.478,-5.7342
0.4777,-5.7882
0.4774,-5.8422
0.4771,-5.745
0.4768,-5.8314
0.4765,-5.8314
0.4762,-5.7666
0.4759,-5.8638
0.4756,-5.8206
0.4753,-5.799
0.475,-5.8962
0.4747,-5.8206
0.4744,-5.8422
0.4741,-5.9178
0.4738,-5.8206
0.4735,-5.8962
0.4732,-5.9178
0.4729,-5.8314
0.4726,-5.9286
0.4723,-5.907
0.472,-5.853
0.4717,-5.9718
0.4714,-5.907
0.4711,-5.8962
0.4708,-5.9934
0.4705,-5.8962
0.4702,-5.9394
0.4699,-5.9934
0.4696,-5.907
0.4693,-5.9934
0.469,-5.9934
0.4687,-5.9178
0.4684,-6.0366
0.4681,-5.9934
0.4678,-5.9718
0.4675,-6.0798
0.4672,-5.9934
0.4669,-6.0042
0.4666,-6.0798
0.4663,-5.9826
0.466,-6.0582
0.4657,-6.0906
0.4654,-6.0042
0.4651,-6.1122
0.4648,-6.0906
0.4645,-6.0366
0.4642,-6.1553
0.4639,-6.0798
0.4636,-6.0798
0.4633,-6.1769
0.463,-6.069
0.4627,-6.123
0.4624,-6.1769
0.4621,-6.0906
0.4618,-6.1878
0.4615,-6.1878
0.4612,-6.1122
0.4609,-6.2418
0.4606,-6.1878
0.4603,-6.1553
0.46,-6.2633
0.4597,-6.1769
0.4594,-6.1985
0.4591,-6.2849
0.4588,-6.1769
0.4585,-6.2525
0.4582,-6.2957
0.4579,-6.1985
0.4576,-6.3065
0.4573,-6.2849
0.457,-6.2309
0.4567,-6.3497
0.4564,-6.2741
0.4561,-6.2741
0.4558,-6.3821
0.4555,-6.2849
0.4552,-6.3389
0.4549,-6.3929
0.4546,-6.2957
0.4543,-6.3929
0.454,-6.3929
0.4537,-6.3173
0.4534,-6.4361
0.4531,-6.3821
0.4528,-6.3497
0.4525,-6.4793
0.4522,-6.3821
0.4519,-6.4037
0.4516,-6.5009
0.4513,-6.3929
0.451,-6.4685
0.4507,-6.5009
0.4504,-6.4037
0.4501,-6.5117
0.4498,-6.5009
0.4495,-6.4361
0.4492,-6.5657
0.4489,-6.5009
0.4486,-6.4901
0.4483,-6.5981
0.448,-6.4901
0.4477,-6.5441
0.4474,-6.6089
0.4471,-6.5009
0.4468,-6.5981
0.4465,-6.6089
0.4462,-6.5225
0.4459,-6.6521
0.4456,-6.6089
0.4453,-6.5765
0.445,-6.6953
0.4447,-6.5981
0.4444,-6.6197
0.4441,-6.7169
0.4438,-6.5981
0.4435,-6.6845
0.4432,-6.7169
0.4429,-6.6197
0.4426,-6.7493
0.4423,-6.7385
0.442,-6.6629
0.4417,-6.7925
0.4414,-6.7169
0.4411,-6.7061
0.4408,-6.8249
0.4405,-6.7169
0.4402,-6.7709
0.4399,-6.8465
0.4396,-6.7277
0.4393,-6.8357
0.439,-6.8573
0.4387,-6.7601
0.4384,-6.8897
0.4381,-6.8465
0.4378,-6.8033
0.4375,-6.9329
0.4372,-6.8357
0.4369,-6.8465
0.4366,-6.9545
0.4363,-6.8465
0.436,-6.9221
0.4357,-6.976
0.4354,-6.8573
0.4351,-6.9869
0.4348,-6.976
0.4345,-6.9005
0.4342,-7.0409
0.4339,-6.9653
0.4336,-6.9545
0.4333,-7.0732
0.433,-6.9653
0.4327,-7.0192
0.4324,-7.0949
0.4321,-6.976
0.4318,-7.084
0.4315,-7.1057
0.4312,-7.0085
0.4309,-7.1597
0.4306,-7.1057
0.4303,-7.0517
0.43,-7.192
0.4297,-7.0949
0.4294,-7.1165
0.4291,-7.2245
0.4288,-7.0949
0.4285,-7.1812
0.4282,-7.2352
0.4279,-7.1165
0.4276,-7.2568
0.4273,-7.2352
0.427,-7.1705
0.4267,-7.3108
