E / V,j / uA cm-2
0.4235,-4.1522
0.4232,-4.1612
0.4229,-4.1717
0.4226,-4.1836
0.4223,-4.1971
0.422,-4.2115
0.4217,-4.2262
0.4214,-4.2408
0.4211,-4.2548
0.4207,-4.268
0.4205,-4.2809
0.4201,-4.2935
0.4198,-4.3061
0.4195,-4.3194
0.4192,-4.3333
0.4189,-4.3479
0.4186,-4.3631
0.4183,-4.3785
0.418,-4.394
0.4177,-4.4094
0.4174,-4.4251
0.4171,-4.4414
0.4168,-4.459
0.4165,-4.4776
0.4162,-4.4969
0.4159,-4.5165
0.4156,-4.5365
0.4153,-4.5559
0.4153,-4.5743
0.4146,-4.5922
0.4146,-4.6088
0.4144,-4.6248
0.414,-4.6401
0.4137,-4.6552
0.4134,-4.6704
0.4131,-4.686
0.4128,-4.7022
0.4125,-4.7195
0.4122,-4.7375
0.4119,-4.7561
0.4116,-4.7753
0.4113,-4.7948
0.411,-4.8149
0.4107,-4.8354
0.4104,-4.856
0.4101,-4.8758
0.4098,-4.8947
0.4095,-4.9123
0.4092,-4.9292
0.4088,-4.9443
0.4086,-4.9581
0.4082,-4.9707
0.4079,-4.982
0.4076,-4.9929
0.4073,-5.0043
0.407,-5.0171
0.4067,-5.0324
0.4064,-5.0515
0.4064,-5.0751
0.4061,-5.1031
0.4055,-5.1352
0.4052,-5.1718
0.4049,-5.212
0.4046,-5.2557
0.4043,-5.3023
0.4043,-5.3504
0.4037,-5.3993
0.4037,-5.4483
0.4031,-5.4971
0.4027,-5.5453
0.4024,-5.5929
0.4021,-5.6379
0.4018,-5.6805
0.4018,-5.7207
0.4015,-5.758
0.4012,-5.7925
0.4009,-5.824
0.4006,-5.8521
0.4,-5.8775
0.4,-5.9003
0.3997,-5.9208
0.3994,-5.9393
0.3991,-5.9568
0.3988,-5.9742
0.3985,-5.9917
0.3982,-6.0099
0.3979,-6.029
0.3976,-6.0498
0.3973,-6.073
0.3969,-6.0989
0.3966,-6.1276
0.3963,-6.1593
0.396,-6.194
0.3957,-6.2316
0.3954,-6.2724
0.3951,-6.3163
0.3948,-6.361
0.3945,-6.4056
0.3942,-6.4487
0.3939,-6.49
0.3936,-6.5294
0.3933,-6.5667
0.393,-6.6023
0.3927,-6.637
0.3924,-6.6712
0.3921,-6.7053
0.3918,-6.7391
0.3915,-6.7727
0.3912,-6.8063
0.3908,-6.8389
0.3905,-6.8703
0.3902,-6.8992
0.3899,-6.9254
0.3896,-6.9499
0.3893,-6.9731
0.389,-6.9958
0.3887,-7.0176
0.3884,-7.038
0.3881,-7.0565
0.3878,-7.0736
0.3875,-7.0893
0.3872,-7.1045
0.3869,-7.1194
0.3866,-7.1349
0.3863,-7.1514
0.386,-7.1688
0.3857,-7.1868
0.3854,-7.2053
0.3851,-7.2237
0.3847,-7.2412
0.3847,-7.2571
0.3841,-7.2699
0.3841,-7.2801
0.3835,-7.2869
0.3832,-7.2913
0.3829,-7.2944
0.3826,-7.2968
0.3823,-7.2993
0.3823,-7.3015
0.382,-7.3036
0.3817,-7.3063
0.3811,-7.3092
0.3811,-7.313
0.3808,-7.3183
0.3805,-7.3249
0.3802,-7.3326
0.3799,-7.3412
0.3796,-7.3504
0.3793,-7.3597
0.379,-7.3684
0.3786,-7.3755
0.3783,-7.3807
0.378,-7.384
0.3777,-7.3851
0.3774,-7.3849
0.3771,-7.3835
0.3768,-7.3819
0.3765,-7.3804
0.3762,-7.3791
0.3759,-7.3781
0.3756,-7.3766
0.3753,-7.3752
0.375,-7.3738
0.3747,-7.3725
0.3744,-7.3719
0.3741,-7.3715
0.3738,-7.3711
0.3734,-7.3713
0.3732,-7.3727
0.3728,-7.3758
0.3725,-7.3797
0.3722,-7.384
0.3719,-7.3889
0.3716,-7.3944
0.3713,-7.4008
0.371,-7.4074
0.3707,-7.4147
0.3704,-7.4224
0.3701,-7.4308
0.3698,-7.4398
0.3695,-7.4492
0.3692,-7.4584
0.3689,-7.468
0.3686,-7.4782
0.3683,-7.4887
0.368,-7.4985
0.3676,-7.5076
0.3673,-7.5162
0.367,-7.5251
0.3667,-7.5345
0.3664,-7.5448
0.3661,-7.556
0.3658,-7.568
0.3655,-7.5814
0.3652,-7.5964
0.3652,-7.6123
0.3646,-7.629
0.3643,-7.6461
0.364,-7.6634
0.3637,-7.6806
0.3634,-7.6979
0.3631,-7.7144
0.3628,-7.73
0.3625,-7.7452
0.3625,-7.761
0.3622,-7.7769
0.3615,-7.7927
0.3615,-7.8085
0.3612,-7.8248
0.3609,-7.842
0.3603,-7.859
0.3603,-7.8754
0.36,-7.892
0.3594,-7.9091
0.3591,-7.9268
0.3588,-7.9448
0.3585,-7.9627
0.3585,-7.9803
0.3582,-7.9984
0.3579,-8.0169
0.3576,-8.0353
0.3573,-8.0535
0.3567,-8.0714
0.3567,-8.089
0.3564,-8.1068
0.3561,-8.1255
0.3558,-8.1449
0.3554,-8.1649
0.3551,-8.186
0.3548,-8.2091
0.3545,-8.234
0.3542,-8.2602
0.3539,-8.2874
0.3536,-8.3161
0.3533,-8.3461
0.353,-8.3759
0.3527,-8.4052
0.3524,-8.4344
0.3521,-8.4638
0.3518,-8.4934
0.3515,-8.5231
0.3512,-8.5526
0.3509,-8.5819
0.3506,-8.6118
0.3503,-8.6427
0.35,-8.6741
0.3497,-8.7062
0.3493,-8.7383
0.349,-8.7708
0.3487,-8.8044
0.3484,-8.8392
0.3481,-8.875
0.3478,-8.9114
0.3475,-8.9484
0.3472,-8.986
0.3469,-9.024
0.3466,-9.062
0.3463,-9.1
0.346,-9.1385
0.3457,-9.1772
0.3457,-9.2146
0.3451,-9.2506
0.3451,-9.2856
0.3445,-9.3201
0.3442,-9.3546
0.3439,-9.3893
0.3435,-9.4242
0.3432,-9.4592
0.3429,-9.4956
0.3426,-9.5335
0.3426,-9.5736
0.342,-9.6149
0.3417,-9.6565
0.3414,-9.6987
0.3411,-9.7415
0.3411,-9.7849
0.3408,-9.8283
0.3402,-9.8721
0.3402,-9.9161
0.3399,-9.9602
0.3393,-10.0042
0.339,-10.0476
0.339,-10.0903
0.3384,-10.1329
0.3384,-10.1757
0.338,-10.2173
0.3378,-10.2575
0.3374,-10.2968
0.3371,-10.3363
0.3368,-10.3771
0.3365,-10.4199
0.3362,-10.4644
0.3359,-10.5105
0.3356,-10.5586
0.3353,-10.6083
0.335,-10.6604
0.3347,-10.7123
0.3344,-10.7632
0.3341,-10.812
0.3338,-10.8596
0.3335,-10.9066
0.3332,-10.9539
0.3329,-11.0029
0.3326,-11.0543
0.3322,-11.1094
0.332,-11.1674
0.3316,-11.228
0.3313,-11.291
0.331,-11.3557
0.3307,-11.4221
0.3304,-11.4886
0.3301,-11.5549
0.3298,-11.6197
0.3295,-11.6835
0.3295,-11.7474
0.3289,-11.8117
0.3286,-11.8756
0.3283,-11.9385
0.3283,-11.9983
0.328,-12.0556
0.3274,-12.1109
0.3271,-12.166
0.3271,-12.2206
0.3268,-12.2753
0.3265,-12.3308
0.3258,-12.3878
0.3258,-12.4467
0.3255,-12.5065
0.3252,-12.5684
0.3246,-12.6317
0.3243,-12.694
0.3243,-12.7556
0.324,-12.8146
0.3237,-12.8713
0.3234,-12.925
0.3231,-12.9779
0.3228,-13.0313
0.3225,-13.086
0.3222,-13.1427
0.3219,-13.2022
0.3216,-13.2652
0.3213,-13.3313
0.321,-13.4012
0.3207,-13.4741
0.3203,-13.5474
0.32,-13.6219
0.3197,-13.6975
0.3194,-13.7731
0.3191,-13.8478
0.3188,-13.9211
0.3185,-13.9935
0.3182,-14.0641
0.3179,-14.1325
0.3176,-14.1998
0.3173,-14.264
0.317,-14.3251
0.3167,-14.3834
0.3164,-14.4414
0.3161,-14.4998
0.3158,-14.5598
0.3155,-14.6211
0.3152,-14.6838
0.3149,-14.7481
0.3146,-14.8136
0.3142,-14.8819
0.3139,-14.9522
0.3136,-15.0225
0.3133,-15.0939
0.313,-15.1641
0.3127,-15.2297
0.3124,-15.2908
0.3121,-15.3484
0.3118,-15.4041
0.3115,-15.4595
0.3112,-15.5163
0.3109,-15.5765
0.3109,-15.6403
0.3106,-15.7092
0.31,-15.7839
0.3097,-15.866
0.3094,-15.9527
0.3091,-16.0432
0.3087,-16.1338
0.3087,-16.2258
0.3085,-16.3197
0.3081,-16.417
0.3078,-16.5189
0.3075,-16.6235
0.3072,-16.7295
0.3069,-16.8358
0.3063,-16.9396
0.306,-17.0387
0.3057,-17.135
0.3054,-17.2294
0.3051,-17.3229
0.3051,-17.4174
0.3048,-17.5144
0.3045,-17.6138
0.3042,-17.7153
0.3039,-17.8177
0.3033,-17.9181
0.3033,-18.0136
0.303,-18.0986
0.3026,-18.1719
0.3024,-18.2317
0.302,-18.2824
0.3017,-18.3268
0.3014,-18.3686
0.3011,-18.4103
0.3008,-18.4525
0.3005,-18.4975
0.3002,-18.5456
0.2999,-18.5986
0.2996,-18.657
0.2993,-18.722
0.299,-18.7949
0.2987,-18.8764
0.2984,-18.9684
0.2981,-19.07
0.2978,-19.1788
0.2975,-19.294
0.2972,-19.411
0.2968,-19.5238
0.2965,-19.6281
0.2962,-19.7212
0.2959,-19.8036
0.2956,-19.877
0.2953,-19.9455
0.295,-20.0125
0.2947,-20.0812
0.2944,-20.1522
0.2941,-20.2268
0.2938,-20.3074
0.2935,-20.3925
0.2932,-20.4834
0.2929,-20.5752
0.2926,-20.6668
0.2923,-20.7587
0.292,-20.8506
0.2917,-20.9433
0.2914,-21.0362
0.291,-21.1287
0.2907,-21.2212
0.2904,-21.3097
0.2901,-21.3914
0.2898,-21.4683
0.2895,-21.5427
0.2892,-21.6154
0.2889,-21.6879
0.2886,-21.7609
0.2883,-21.8363
0.2883,-21.9138
0.2877,-21.9932
0.2874,-22.0764
0.2874,-22.1631
0.2868,-22.2501
0.2865,-22.3364
0.2862,-22.4169
0.2859,-22.4931
0.2856,-22.5663
0.2856,-22.6384
0.2849,-22.7099
0.2846,-22.7823
0.2843,-22.8569
0.2843,-22.9337
0.284,-23.0131
0.2837,-23.0968
0.2834,-23.1876
0.2831,-23.2835
0.2828,-23.381
0.2822,-23.4799
0.2822,-23.58
0.2819,-23.6804
0.2816,-23.7791
0.2813,-23.8762
0.281,-23.9714
0.2807,-24.0632
0.2804,-24.1498
0.2801,-24.2304
0.2798,-24.3042
0.2795,-24.3711
0.2792,-24.4312
0.2788,-24.4835
0.2785,-24.5259
0.2782,-24.5616
0.2779,-24.5929
0.2776,-24.6219
0.2773,-24.6541
0.277,-24.6925
0.2767,-24.7387
0.2764,-24.7931
0.2761,-24.8571
0.2758,-24.9337
0.2755,-25.0217
0.2752,-25.1171
0.2749,-25.22
0.2746,-25.3304
0.2743,-25.4465
0.274,-25.5651
0.2737,-25.6832
0.2734,-25.7973
0.2731,-25.9041
0.2727,-25.9977
0.2724,-26.0766
0.2721,-26.1391
0.2718,-26.185
0.2715,-26.2195
0.2712,-26.2447
0.2709,-26.2647
0.2706,-26.2855
0.2703,-26.3106
0.27,-26.3413
0.2697,-26.3795
0.2694,-26.4264
0.2691,-26.4838
0.2688,-26.5505
0.2685,-26.6255
0.2682,-26.7125
0.2679,-26.8095
0.2676,-26.9122
0.2676,-27.0189
0.2669,-27.1256
0.2666,-27.2282
0.2663,-27.3246
0.266,-27.413
0.2657,-27.4949
0.2654,-27.5713
0.2651,-27.6441
0.2648,-27.7168
0.2645,-27.7896
0.2642,-27.8649
0.2642,-27.9411
0.2636,-28.0161
0.2633,-28.0877
0.2633,-28.1552
0.263,-28.2167
0.2627,-28.273
0.2624,-28.3233
0.2618,-28.3686
0.2618,-28.4125
0.2614,-28.4526
0.2612,-28.4894
0.2608,-28.5244
0.2602,-28.5548
0.2602,-28.5818
0.2599,-28.6073
0.2596,-28.6332
0.2593,-28.6627
0.259,-28.6992
0.2587,-28.7451
0.2584,-28.8025
0.2581,-28.8706
0.2578,-28.9482
0.2575,-29.0343
0.2572,-29.1237
0.2569,-29.2141
0.2566,-29.2995
0.2563,-29.3778
0.256,-29.45
0.2556,-29.5127
0.2553,-29.5673
0.2553,-29.6139
0.2547,-29.6531
0.2544,-29.687
0.2541,-29.7165
0.2541,-29.7406
0.2535,-29.7602
0.2535,-29.7775
0.2532,-29.7924
0.2529,-29.808
0.2526,-29.8262
0.2523,-29.8455
0.252,-29.8668
0.2517,-29.8886
0.2514,-29.9103
0.2511,-29.9311
0.2508,-29.9482
0.2505,-29.9615
0.2502,-29.9704
0.2499,-29.9772
0.2495,-29.9833
0.2492,-29.989
0.2489,-29.9996
0.2486,-30.0166
0.2483,-30.0458
0.248,-30.0858
0.2477,-30.1352
0.2474,-30.1908
0.2471,-30.2523
0.2468,-30.3169
0.2465,-30.3827
0.2462,-30.4477
0.2459,-30.5108
0.2456,-30.5684
0.2453,-30.621
0.245,-30.6678
0.2447,-30.7095
0.2444,-30.746
0.2441,-30.7807
0.2437,-30.811
0.2434,-30.8402
0.2431,-30.869
0.2428,-30.9005
0.2425,-30.9339
0.2422,-30.972
0.2419,-31.0114
0.2416,-31.0485
0.2413,-31.0836
0.241,-31.1116
0.2407,-31.1326
0.2404,-31.1499
0.2401,-31.1634
0.2398,-31.1791
0.2395,-31.2011
0.2392,-31.2294
0.2389,-31.2633
0.2386,-31.3001
0.2383,-31.3433
0.238,-31.3901
0.2376,-31.4355
0.2373,-31.4771
0.237,-31.5136
0.2367,-31.5473
0.2364,-31.5749
0.2361,-31.5971
0.2358,-31.6129
0.2355,-31.6241
0.2355,-31.6265
0.2349,-31.6216
0.2349,-31.6152
0.2343,-31.6045
0.2343,-31.5954
0.2337,-31.5901
0.2334,-31.591
0.2334,-31.6018
0.2331,-31.6232
0.2328,-31.652
0.2325,-31.6885
0.2322,-31.7317
0.2315,-31.7841
0.2315,-31.8383
0.2312,-31.891
0.2309,-31.9407
0.2306,-31.9892
0.2303,-32.0354
0.23,-32.0776
0.2297,-32.1168
0.2294,-32.1533
0.2291,-32.1869
0.2288,-32.2178
0.2285,-32.2475
0.2282,-32.2758
0.2279,-32.2981
0.2276,-32.3128
0.2273,-32.32
0.227,-32.3213
0.2267,-32.3163
0.2264,-32.3065
0.226,-32.2944
0.2258,-32.2817
0.2254,-32.2729
0.2251,-32.2689
0.2248,-32.2686
0.2245,-32.2733
0.2242,-32.2843
0.2239,-32.3018
0.2236,-32.325
0.2233,-32.353
0.223,-32.3819
0.2227,-32.4141
0.2224,-32.4508
0.2221,-32.4921
0.2218,-32.5373
0.2215,-32.5837
0.2212,-32.6299
0.2209,-32.6776
0.2206,-32.7251
0.2202,-32.7676
0.2199,-32.8018
0.2196,-32.828
0.2193,-32.8469
0.219,-32.8576
0.2187,-32.8615
0.2184,-32.8592
0.2181,-32.8522
0.2178,-32.8448
0.2175,-32.8384
0.2172,-32.8314
0.2169,-32.8242
0.2166,-32.816
0.2163,-32.808
0.216,-32.803
0.216,-32.8018
0.2154,-32.8048
0.2151,-32.8131
0.2148,-32.8268
0.2145,-32.8465
0.2141,-32.8695
0.2139,-32.893
0.2139,-32.9152
0.2135,-32.9355
0.2129,-32.9521
0.2126,-32.9612
0.2123,-32.9617
0.212,-32.9543
0.212,-32.9417
0.2117,-32.9268
0.2114,-32.9123
0.2111,-32.8978
0.2108,-32.8854
0.2105,-32.8803
0.2102,-32.8803
0.2099,-32.886
0.2096,-32.8957
0.2093,-32.9094
0.209,-32.9274
0.2087,-32.9484
0.2083,-32.9702
0.208,-32.9906
0.2077,-33.0101
0.2074,-33.0328
0.2071,-33.0605
0.2068,-33.093
0.2065,-33.1288
0.2062,-33.1674
0.2059,-33.2094
0.2056,-33.2534
0.2053,-33.3002
0.205,-33.3495
0.2047,-33.3994
0.2044,-33.45
0.2041,-33.5023
0.2038,-33.5555
0.2035,-33.6046
0.2032,-33.6483
0.2029,-33.6859
0.2026,-33.7171
0.2022,-33.7381
0.2019,-33.7468
0.2016,-33.7442
0.2013,-33.7305
0.201,-33.7119
0.2007,-33.6913
0.2004,-33.6712
0.2001,-33.6538
0.1998,-33.6401
0.1995,-33.6329
0.1992,-33.6331
0.1989,-33.6402
0.1986,-33.6539
0.1983,-33.6715
0.198,-33.6922
0.1977,-33.716
0.1974,-33.7381
0.1971,-33.7594
0.1968,-33.7798
0.1965,-33.7982
0.1961,-33.8159
0.1958,-33.8298
0.1955,-33.8399
0.1952,-33.8501
0.1949,-33.8619
0.1946,-33.8737
0.1943,-33.8844
0.194,-33.8911
0.194,-33.8958
0.1934,-33.8985
0.1934,-33.8978
0.1928,-33.8939
0.1928,-33.886
0.1922,-33.8742
0.1922,-33.8587
0.1919,-33.8402
0.1916,-33.8189
0.1913,-33.7941
0.191,-33.7637
0.1907,-33.7315
0.1904,-33.6989
0.19,-33.6653
0.1897,-33.631
0.1894,-33.5983
0.1891,-33.5747
0.1888,-33.5627
0.1885,-33.5606
0.1882,-33.5661
0.1879,-33.5772
0.1876,-33.5918
0.1873,-33.6074
0.187,-33.6205
0.1867,-33.6289
0.1864,-33.6345
0.1861,-33.6365
0.1858,-33.6392
0.1855,-33.6423
0.1852,-33.6443
0.1848,-33.6462
0.1846,-33.6456
0.1842,-33.6408
0.1839,-33.6324
0.1836,-33.6218
0.1833,-33.6063
0.183,-33.5889
0.1827,-33.5739
0.1824,-33.5682
0.1821,-33.5674
0.1818,-33.5729
0.1815,-33.5834
0.1812,-33.5954
0.1809,-33.605
0.1806,-33.6101
0.1803,-33.612
0.18,-33.6115
0.1797,-33.6097
0.1794,-33.6056
0.1794,-33.6018
0.1791,-33.5922
0.1787,-33.5809
0.1784,-33.5646
0.1781,-33.5419
0.1778,-33.5174
0.1775,-33.4946
0.1772,-33.4774
0.1769,-33.4666
0.1766,-33.4669
0.1763,-33.4773
0.176,-33.4999
0.1757,-33.5303
0.1754,-33.5676
0.1751,-33.6084
0.1748,-33.6541
0.1745,-33.7076
0.1742,-33.7746
0.1739,-33.8481
0.1736,-33.9312
0.1733,-34.0209
0.1729,-34.1109
0.1726,-34.196
0.1723,-34.2697
0.172,-34.3321
0.1717,-34.377
0.1714,-34.4079
0.1711,-34.4258
0.1708,-34.4303
0.1705,-34.4202
0.1702,-34.393
0.1699,-34.3478
0.1696,-34.281
0.1693,-34.1974
0.169,-34.1011
0.1687,-33.9995
0.1684,-33.9052
0.1681,-33.8299
0.1678,-33.7778
0.1675,-33.7528
0.1675,-33.7481
0.1668,-33.7651
0.1668,-33.7958
0.1662,-33.8309
0.1659,-33.8667
0.1656,-33.8989
0.1653,-33.9243
0.165,-33.9424
0.1647,-33.9543
0.1647,-33.9602
0.1644,-33.9614
0.1641,-33.9558
0.1638,-33.9426
0.1635,-33.9236
0.1632,-33.9016
0.1626,-33.8811
0.1626,-33.869
0.1623,-33.866
0.162,-33.872
0.1617,-33.8846
0.1614,-33.8988
0.161,-33.9139
0.1607,-33.9249
0.1604,-33.9289
0.1601,-33.9237
0.1598,-33.9063
0.1595,-33.8792
0.1592,-33.845
0.1589,-33.808
0.1586,-33.7732
0.1583,-33.7489
0.158,-33.7348
0.1577,-33.7326
0.1574,-33.7407
0.1571,-33.7589
0.1568,-33.7892
0.1565,-33.829
0.1562,-33.8751
0.1559,-33.9258
0.1556,-33.9728
0.1553,-34.014
0.1549,-34.0491
0.1546,-34.08
0.1543,-34.105
0.154,-34.1259
0.1537,-34.139
0.1534,-34.1417
0.1531,-34.1333
0.1528,-34.1133
0.1525,-34.0835
0.1522,-34.047
0.1519,-34.0058
0.1516,-33.9617
0.1513,-33.9111
0.151,-33.8594
0.1507,-33.8062
0.1504,-33.7564
0.1501,-33.7143
0.1498,-33.6771
0.1494,-33.648
0.1492,-33.6258
0.1488,-33.6107
0.1485,-33.605
0.1482,-33.6117
0.1479,-33.6287
0.1476,-33.6471
0.1473,-33.6616
0.147,-33.6712
0.1467,-33.6705
0.1467,-33.6568
0.1461,-33.6316
0.1458,-33.6013
0.1455,-33.573
0.1452,-33.5491
0.1449,-33.5319
0.1446,-33.5232
0.1443,-33.5257
0.1443,-33.5375
0.144,-33.5619
0.1433,-33.5919
0.1433,-33.6192
0.1427,-33.6456
0.1427,-33.6684
0.1424,-33.6887
0.1421,-33.7059
0.1418,-33.7182
0.1415,-33.7197
0.1412,-33.7074
0.1409,-33.686
0.1406,-33.6603
0.1403,-33.6247
0.14,-33.5879
0.1397,-33.5533
0.1394,-33.5251
0.1391,-33.5062
0.1388,-33.496
0.1385,-33.4927
0.1382,-33.4964
0.1379,-33.5052
0.1375,-33.5183
0.1372,-33.5321
0.1369,-33.5359
0.1366,-33.5299
0.1363,-33.5171
0.136,-33.4966
0.1357,-33.4692
0.1354,-33.4346
0.1351,-33.3966
0.1348,-33.3591
0.1345,-33.3288
0.1342,-33.3117
0.1339,-33.3066
0.1336,-33.3122
0.1333,-33.3313
0.133,-33.358
0.1327,-33.3921
0.1324,-33.4324
0.1321,-33.4742
0.1317,-33.5155
0.1314,-33.558
0.1311,-33.5986
0.1308,-33.6354
0.1305,-33.6646
0.1302,-33.6835
0.1299,-33.6948
0.1296,-33.6961
0.1293,-33.6836
0.129,-33.6581
0.1287,-33.6223
0.1284,-33.5816
0.1281,-33.5386
0.1278,-33.4975
0.1275,-33.4594
0.1272,-33.4264
0.1269,-33.4042
0.1266,-33.3924
0.1263,-33.3891
0.126,-33.3921
0.126,-33.4022
0.1253,-33.4172
0.125,-33.4356
0.1247,-33.4528
0.1244,-33.4707
0.1241,-33.4865
0.1238,-33.5006
0.1238,-33.513
0.1235,-33.5253
0.1232,-33.5338
0.1229,-33.5387
0.1223,-33.5436
0.122,-33.5468
0.122,-33.5444
0.1214,-33.5371
0.1214,-33.5238
0.1211,-33.509
0.1208,-33.4976
0.1205,-33.4918
0.1202,-33.4874
0.1195,-33.4868
0.1195,-33.4893
0.1192,-33.498
0.1189,-33.5085
0.1186,-33.5125
0.1183,-33.5083
0.118,-33.5
0.1177,-33.484
0.1174,-33.4623
0.1171,-33.4355
0.1168,-33.4073
0.1165,-33.3781
0.1162,-33.3525
0.1159,-33.3315
0.1156,-33.3118
0.1153,-33.2931
0.115,-33.2785
0.1147,-33.2658
0.1144,-33.2576
0.114,-33.2515
0.1138,-33.2489
0.1134,-33.251
0.1131,-33.258
0.1128,-33.2693
0.1125,-33.2839
0.1122,-33.2992
0.1119,-33.3084
0.1116,-33.3184
0.1113,-33.3272
0.111,-33.3295
0.1107,-33.3226
0.1104,-33.3075
0.1101,-33.2839
0.1098,-33.2573
0.1095,-33.2276
0.1092,-33.1937
0.1089,-33.158
0.1086,-33.1262
0.1082,-33.1007
0.1079,-33.0797
0.1076,-33.0657
0.1073,-33.0569
0.107,-33.0559
0.1067,-33.0626
0.1064,-33.0745
0.1061,-33.0926
0.1058,-33.1174
0.1055,-33.1482
0.1052,-33.1828
0.1049,-33.2228
0.1046,-33.2619
0.1046,-33.2981
0.104,-33.3309
0.104,-33.3568
0.1037,-33.3699
0.1031,-33.3722
0.1028,-33.3575
0.1028,-33.3322
0.1025,-33.3019
0.1021,-33.2702
0.1019,-33.2353
0.1015,-33.1987
0.1012,-33.1655
0.1009,-33.1356
0.1006,-33.1096
0.1003,-33.0856
0.1,-33.0613
0.0997,-33.0393
0.0994,-33.0187
0.0991,-32.9946
0.0988,-32.9732
0.0985,-32.9516
0.0982,-32.9349
0.0979,-32.9244
0.0976,-32.9197
0.0973,-32.9179
0.097,-32.9197
0.0967,-32.9239
0.0963,-32.9308
0.0963,-32.9429
0.096,-32.9557
0.0954,-32.9722
0.0951,-32.9882
0.0948,-33.011
0.0948,-33.0411
0.0942,-33.0732
0.0942,-33.1053
0.0939,-33.1375
0.0936,-33.1701
0.0933,-33.2029
0.093,-33.2295
0.0927,-33.2475
0.0924,-33.2643
0.0918,-33.2748
0.0918,-33.2846
0.0915,-33.2937
0.0912,-33.3027
0.0909,-33.3114
0.0902,-33.3207
0.0899,-33.3272
0.0899,-33.3332
0.0896,-33.3356
0.0893,-33.3358
0.089,-33.3349
0.0887,-33.3298
0.0884,-33.3224
0.0881,-33.3115
0.0878,-33.2979
0.0875,-33.2856
0.0872,-33.275
0.0869,-33.2665
0.0866,-33.2592
0.0863,-33.2515
0.086,-33.2424
0.0857,-33.2385
0.0854,-33.2337
0.0851,-33.227
0.0848,-33.2197
0.0844,-33.2113
0.0841,-33.1994
0.0838,-33.1828
0.0835,-33.1623
0.0832,-33.1396
0.0829,-33.1167
0.0826,-33.0974
0.0823,-33.0793
0.082,-33.0645
0.0817,-33.0507
0.0814,-33.0408
0.0811,-33.0342
0.0808,-33.0297
0.0805,-33.0253
0.0802,-33.0225
0.0799,-33.0262
0.0796,-33.0368
0.0793,-33.0517
0.079,-33.0764
0.0787,-33.1058
0.0783,-33.1424
0.078,-33.184
0.0777,-33.2232
0.0774,-33.2553
0.0771,-33.2818
0.0768,-33.3014
0.0765,-33.3152
0.0762,-33.3249
0.0759,-33.3318
0.0756,-33.3317
0.0753,-33.3272
0.075,-33.3182
0.0747,-33.305
0.0744,-33.2872
0.0741,-33.265
0.0741,-33.239
0.0735,-33.2136
0.0735,-33.1933
0.0732,-33.1755
0.0728,-33.1614
0.0722,-33.1584
0.0722,-33.1663
0.0716,-33.182
0.0716,-33.2031
0.0713,-33.226
0.071,-33.248
0.0707,-33.2722
0.0704,-33.2904
0.0698,-33.3027
0.0698,-33.3103
0.0695,-33.3145
0.0692,-33.3116
0.0689,-33.3076
0.0686,-33.3007
0.0683,-33.3127
0.068,-33.3179
0.0677,-33.3172
0.0674,-33.3058
0.0671,-33.292
0.0667,-33.2625
0.0665,-33.184
0.0661,-33.1219
0.0658,-33.1021
0.0655,-33.1094
0.0652,-33.1912
0.0649,-33.2958
0.0646,-33.0448
0.0643,-33.0314
0.064,-33.1039
0.0637,-33.0671
0.0634,-33.2722
0.0631,-34.2333
0.0628,-34.4817
0.0625,-34.3629
0.0622,-34.3737
0.0619,-33.4342
0.0616,0.0
