t,E,I
304.25,0.15055369,-4.7146723e-06
304.26001,0.15004669,-4.5384281e-06
304.26999,0.14958797,-4.4981898e-06
304.28,0.14896025,-4.6084429e-06
304.29001,0.14849348,-4.7251347e-06
304.29999,0.1478899,-4.6478767e-06
304.31,0.14725415,-4.5947618e-06
304.32001,0.14685176,-4.6333907e-06
304.32999,0.14640109,-4.6977725e-06
304.34,0.14578141,-4.698577e-06
304.35001,0.14536293,-4.7058202e-06
304.35999,0.14480765,-4.5931524e-06
304.37,0.14435698,-4.635805e-06
304.38,0.14386608,-4.8257307e-06
304.39001,0.14326249,-4.9029882e-06
304.39999,0.14284401,-4.7726157e-06
304.41,0.14232896,-4.7661774e-06
304.42001,0.14178978,-4.7186963e-06
304.42999,0.14122643,-4.765373e-06
304.44,0.14079185,-4.7710064e-06
304.45001,0.14036532,-4.8152683e-06
304.45999,0.13989051,-4.7476678e-06
304.47,0.13949616,-4.7404251e-06
304.48001,0.13884433,-4.8426305e-06
304.48999,0.13838561,-4.9408122e-06
304.5,0.13785444,-4.7460585e-06
304.51001,0.13737963,-4.7339868e-06
304.51999,0.13678412,-4.7959538e-06
304.53,0.13642196,-4.9319597e-06
304.54001,0.13580228,-4.8305592e-06
304.54999,0.13530333,-4.8933312e-06
304.56,0.13491704,-4.813659e-06
304.57001,0.13441004,-5.0027793e-06
304.57999,0.13386281,-4.9480554e-06
304.59,0.13329141,-4.8611405e-06
304.60001,0.13286488,-4.9609316e-06
304.60999,0.13236593,-4.9778318e-06
304.62,0.13197158,-4.9593218e-06
304.63,0.13142435,-4.9705886e-06
304.64001,0.13097368,-4.8386069e-06
304.64999,0.13045864,-4.990708e-06
304.66,0.12991138,-4.9255218e-06
304.67001,0.12944461,-5.0904991e-06
304.67999,0.1288652,-4.9649552e-06
304.69,0.12840648,-4.938398e-06
304.70001,0.12796386,-4.962541e-06
304.70999,0.1274166,-4.9263267e-06
304.72,0.1270142,-5.1508569e-06
304.73001,0.12638651,-4.9842697e-06
304.73999,0.12599216,-4.8651641e-06
304.75,0.12542076,-5.0027793e-06
304.76001,0.12496205,-5.0816466e-06
304.76999,0.12439068,-5.0953277e-06
304.78,0.12390782,-5.0397989e-06
304.79001,0.1233847,-4.9118407e-06
304.79999,0.12301452,-5.0647468e-06
304.81,0.12240289,-5.0921089e-06
304.82001,0.12199245,-5.08728e-06
304.82999,0.12146936,-4.966565e-06
304.84,0.12099455,-4.9488599e-06
304.85001,0.12044729,-5.111423e-06
304.85999,0.11991616,-5.0993517e-06
304.87,0.11945744,-5.0671611e-06
304.88,0.11894239,-4.9070122e-06
304.89001,0.11856414,-5.1130328e-06
304.89999,0.11792032,-5.1806333e-06
304.91,0.11741333,-5.2426003e-06
304.92001,0.11702703,-5.0985468e-06
304.92999,0.1166649,-5.0550893e-06
304.94,0.11632688,-5.1283232e-06
304.95001,0.11587621,-5.216848e-06
