t,E,I
12.19,-0.10785028,-6.5694046e-08
12.2,-0.10744788,-5.4805707e-08
12.21,-0.10698112,-4.4964317e-08
12.22,-0.1063936,-3.647537e-08
12.23,-0.10595097,-3.0366863e-08
12.24,-0.10546007,-2.8293369e-08
12.25,-0.10491284,-3.0972487e-08
12.26,-0.10438975,-3.6696893e-08
12.27,-0.10390689,-4.1976545e-08
12.28,-0.1033838,-4.4116995e-08
12.29,-0.10294922,-4.3196309e-08
12.3,-0.10236981,-4.1560988e-08
12.31,-0.10183861,-4.1734577e-08
12.32,-0.10133161,-4.4895241e-08
12.33,-0.1008568,-5.0631638e-08
12.34,-0.10038199,-5.7148476e-08
12.35,-0.099955462,-6.1592843e-08
12.36,-0.099400185,-6.1188977e-08
12.37,-0.098997794,-5.5105694e-08
12.38,-0.098337911,-4.5385942e-08
12.39,-0.097847007,-3.5589515e-08
12.4,-0.097468756,-2.8120795e-08
12.41,-0.096905373,-2.2656902e-08
12.42,-0.096398376,-1.6902815e-08
12.43,-0.095907472,-8.6304883e-09
12.44,-0.095480941,2.8561786e-09
12.45,-0.094845198,1.6571155e-08
12.46,-0.094394527,3.0385674e-08
12.47,-0.093855344,4.1580765e-08
12.48,-0.0933403,4.7609756e-08
12.49,-0.092784964,4.7399194e-08
12.5,-0.092398725,4.2446668e-08
12.51,-0.091779016,3.6372292e-08
12.52,-0.091408812,3.2830343e-08
12.53,-0.090861581,3.348039e-08
12.54,-0.090298258,3.7665913e-08
12.55,-0.090056799,4.3572445e-08
12.56,-0.089284264,4.9365266e-08
12.57,-0.088865779,5.3512107e-08
12.58,-0.088366829,5.4812368e-08
12.59,-0.087908112,5.2754611e-08
12.6,-0.087368868,4.7944802e-08
12.61,-0.086886011,4.2021664e-08
12.62,-0.086322688,3.7075825e-08
12.63,-0.085872017,3.5024293e-08
12.64,-0.08536502,3.7122366e-08
12.65,-0.084994815,4.3580503e-08
12.66,-0.084415399,5.3508291e-08
12.67,-0.083940588,6.5440119e-08
12.68,-0.083433591,7.8196607e-08
12.69,-0.082950734,9.1481041e-08
12.7,-0.082347117,1.0575693e-07
12.71,-0.081952773,1.2130849e-07
12.72,-0.081510149,1.3693825e-07
12.73,-0.080946825,1.4941102e-07
12.74,-0.080391549,1.546001e-07
12.75,-0.079892598,1.4989524e-07
12.76,-0.079321228,1.3609842e-07
12.77,-0.078902744,1.1733639e-07
12.78,-0.078331314,9.9162428e-08
12.79,-0.077945076,8.6257003e-08
12.8,-0.0773656,8.0921147e-08
12.81,-0.076939069,8.2604679e-08
12.82,-0.076593064,8.8336066e-08
12.83,-0.075997494,9.4130129e-08
12.84,-0.075393938,9.7065239e-08
12.85,-0.074862801,9.6682683e-08
12.86,-0.074420176,9.442892e-08
12.87,-0.07381656,9.1745108e-08
12.88,-0.073349796,8.8853845e-08
12.89,-0.072794519,8.5207269e-08
