t,E,I
195.11,-0.31889591,1.2663651e-06
195.12,-0.31847742,1.3074082e-06
195.13,-0.31788996,1.2864842e-06
195.14,-0.31742319,1.3098226e-06
195.14999,-0.3170208,1.2245171e-06
195.16,-0.31648162,1.2164694e-06
195.17,-0.31588605,1.2076169e-06
195.17999,-0.31544343,1.1915216e-06
195.19,-0.3150411,1.2470506e-06
195.2,-0.31439725,1.1689881e-06
195.21001,-0.31393853,1.1754263e-06
195.22,-0.31350395,1.1891073e-06
195.23,-0.31296477,1.155307e-06
195.24001,-0.31253019,1.1416259e-06
195.25,-0.31203124,1.1359926e-06
195.25999,-0.31139544,1.1343831e-06
195.27,-0.31098506,1.0933398e-06
195.28,-0.31052634,1.0780493e-06
195.28999,-0.31006762,1.0957542e-06
195.3,-0.30943182,1.1021923e-06
195.31,-0.30906966,1.0522967e-06
195.32001,-0.30840173,1.0949494e-06
195.33,-0.30796716,1.0675873e-06
195.34,-0.30745211,1.0522967e-06
195.35001,-0.30700144,1.0434443e-06
195.36,-0.30643812,1.020106e-06
195.37,-0.30599549,1.0184964e-06
195.38,-0.30541602,1.0152773e-06
195.39,-0.30506191,9.8147711e-07
195.39999,-0.30449054,9.6216263e-07
195.41,-0.30393526,9.9193903e-07
195.42,-0.30360529,9.7906275e-07
195.42999,-0.30302587,9.6860083e-07
195.44,-0.30247864,9.7664849e-07
195.45,-0.30201992,9.3158144e-07
195.46001,-0.30147269,9.6377221e-07
195.47,-0.30091736,9.5411497e-07
195.48,-0.30051497,9.4204347e-07
195.49001,-0.29998383,9.1870515e-07
195.5,-0.29950097,9.1387659e-07
195.50999,-0.29900202,8.9456211e-07
195.52,-0.29848698,8.9375737e-07
195.53,-0.29797193,9.2916719e-07
195.53999,-0.29740056,8.9134306e-07
195.55,-0.29698208,9.0260983e-07
195.56,-0.2964187,9.0743839e-07
195.57001,-0.29594389,8.6720001e-07
195.58,-0.2955254,9.1065749e-07
195.59,-0.29492989,8.8651444e-07
195.60001,-0.29443094,8.647857e-07
195.61,-0.29399636,8.7202864e-07
195.62,-0.29343304,8.615666e-07
195.63,-0.29299846,8.7122385e-07
195.64,-0.29249147,8.4869032e-07
195.64999,-0.29193619,8.3581403e-07
195.66,-0.29135671,8.7041906e-07
195.67,-0.29101869,8.4627601e-07
195.67999,-0.29043928,8.5432373e-07
195.69,-0.29002884,8.1328051e-07
195.7,-0.2895138,8.3259499e-07
195.71001,-0.28895852,7.8591842e-07
195.72,-0.28845152,8.0442805e-07
195.73,-0.28800085,7.8591842e-07
195.74001,-0.28746971,8.140853e-07
195.75,-0.28690633,8.0925668e-07
195.75999,-0.28657642,7.955756e-07
195.77,-0.28591648,7.6821351e-07
195.78,-0.28541753,7.4567998e-07
195.78999,-0.28491858,7.6258016e-07
195.8,-0.28451619,7.7223734e-07
195.81,-0.28400114,7.7223734e-07
195.82001,-0.28350219,7.7867548e-07
195.83,-0.28299519,7.1590358e-07
195.84,-0.28252038,7.843089e-07
195.85001,-0.28202143,7.4246094e-07
195.86,-0.28145,7.2877987e-07
195.87,-0.28099933,7.4085136e-07
195.88,-0.28048429,7.3924184e-07
195.89,-0.27999339,7.2636556e-07
195.89999,-0.27952662,7.328037e-07
195.91,-0.27897939,7.2797508e-07
195.92,-0.27848849,7.6177537e-07
195.92999,-0.27797344,7.5131339e-07
195.94,-0.27749059,7.4004663e-07
195.95,-0.27693525,7.1429406e-07
195.96001,-0.27641216,7.5855627e-07
195.97,-0.27593735,6.9900346e-07
195.98,-0.2754223,6.9095574e-07
195.99001,-0.27485898,7.2153694e-07
196,-0.27453706,6.7646994e-07
196.00999,-0.27392545,7.2395125e-07
196.02,-0.27345869,6.7486042e-07
196.03,-0.27303216,6.700318e-07
196.03999,-0.27239636,6.8371287e-07
196.05,-0.27192959,6.7244611e-07
196.06,-0.27155945,6.8612712e-07
196.07001,-0.27112487,6.998082e-07
196.08,-0.27049711,6.8290808e-07
196.09,-0.27007863,6.6761748e-07
196.10001,-0.26947507,6.8854143e-07
196.11,-0.26901636,6.9578437e-07
196.12,-0.26855764,6.6359365e-07
196.13,-0.26809892,6.5554593e-07
196.14,-0.26748732,6.4588875e-07
196.14999,-0.26699635,6.6922701e-07
196.16,-0.26648936,6.3381719e-07
196.17,-0.26611111,6.2979336e-07
196.17999,-0.26561216,6.5313168e-07
196.19,-0.26505688,6.6842227e-07
196.2,-0.2645016,6.0404079e-07
196.21001,-0.26394632,6.0886941e-07
196.22,-0.26368073,6.3703629e-07
196.23,-0.26305303,6.1289325e-07
196.24001,-0.26255408,6.0725984e-07
196.25,-0.26203904,6.1772187e-07
196.25999,-0.2614837,6.2013618e-07
196.27,-0.26104912,6.0082169e-07
196.28,-0.26049384,5.7587391e-07
196.28999,-0.26001903,6.3381719e-07
196.3,-0.25962469,5.9599313e-07
196.31,-0.25907746,6.2818384e-07
196.32001,-0.25843367,6.1369803e-07
